June 20, 2016   18:11:19
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160620\2000 rpm cv2.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:
Ep = 0.151V
ip = 1.267e-5A
Ah = 1.260e-4C

Segment 4:

Segment 5:
Ep = 0.159V
ip = 1.185e-5A
Ah = 1.176e-4C

Segment 6:

Current 2:

Segment 1:

Segment 2:

Segment 3:

Segment 4:
Ep = -0.037V
ip = -2.681e-8A
Ah = -1.156e-7C

Ep = -0.281V
ip = -1.960e-8A
Ah = -7.120e-8C

Segment 5:
Segment 6:

Potential/V	i1/A	i2/A
-0.219	-1.629e-5	-7.766e-6
-0.220	-1.634e-5	-7.771e-6
-0.221	-1.633e-5	-7.777e-6
-0.222	-1.636e-5	-7.771e-6
-0.223	-1.641e-5	-7.764e-6
-0.224	-1.642e-5	-7.779e-6
-0.225	-1.647e-5	-7.772e-6
-0.226	-1.648e-5	-7.775e-6
-0.227	-1.652e-5	-7.765e-6
-0.228	-1.658e-5	-7.775e-6
-0.229	-1.660e-5	-7.781e-6
-0.230	-1.664e-5	-7.764e-6
-0.231	-1.672e-5	-7.764e-6
-0.232	-1.675e-5	-7.762e-6
-0.233	-1.682e-5	-7.763e-6
-0.234	-1.685e-5	-7.765e-6
-0.235	-1.690e-5	-7.758e-6
-0.236	-1.697e-5	-7.769e-6
-0.237	-1.699e-5	-7.768e-6
-0.238	-1.702e-5	-7.767e-6
-0.239	-1.709e-5	-7.769e-6
-0.240	-1.710e-5	-7.767e-6
-0.241	-1.718e-5	-7.774e-6
-0.242	-1.721e-5	-7.761e-6
-0.243	-1.725e-5	-7.769e-6
-0.244	-1.734e-5	-7.764e-6
-0.245	-1.735e-5	-7.770e-6
-0.246	-1.742e-5	-7.770e-6
-0.247	-1.750e-5	-7.765e-6
-0.248	-1.754e-5	-7.765e-6
-0.249	-1.763e-5	-7.763e-6
-0.250	-1.768e-5	-7.761e-6
-0.251	-1.775e-5	-7.760e-6
-0.252	-1.785e-5	-7.765e-6
-0.253	-1.789e-5	-7.757e-6
-0.254	-1.799e-5	-7.757e-6
-0.255	-1.809e-5	-7.760e-6
-0.256	-1.817e-5	-7.782e-6
-0.257	-1.828e-5	-7.770e-6
-0.258	-1.835e-5	-7.761e-6
-0.259	-1.841e-5	-7.756e-6
-0.260	-1.852e-5	-7.757e-6
-0.261	-1.856e-5	-7.757e-6
-0.262	-1.864e-5	-7.754e-6
-0.263	-1.873e-5	-7.760e-6
-0.264	-1.880e-5	-7.766e-6
-0.265	-1.890e-5	-7.768e-6
-0.266	-1.897e-5	-7.762e-6
-0.267	-1.907e-5	-7.763e-6
-0.268	-1.919e-5	-7.770e-6
-0.269	-1.927e-5	-7.768e-6
-0.270	-1.939e-5	-7.766e-6
-0.271	-1.951e-5	-7.762e-6
-0.272	-1.959e-5	-7.769e-6
-0.273	-1.972e-5	-7.769e-6
-0.274	-1.982e-5	-7.767e-6
-0.275	-1.991e-5	-7.768e-6
-0.276	-2.004e-5	-7.764e-6
-0.277	-2.012e-5	-7.765e-6
-0.278	-2.024e-5	-7.769e-6
-0.279	-2.039e-5	-7.765e-6
-0.280	-2.049e-5	-7.768e-6
-0.281	-2.064e-5	-7.769e-6
-0.282	-2.074e-5	-7.752e-6
-0.283	-2.085e-5	-7.769e-6
-0.284	-2.099e-5	-7.766e-6
-0.285	-2.109e-5	-7.758e-6
-0.286	-2.124e-5	-7.763e-6
-0.287	-2.138e-5	-7.766e-6
-0.288	-2.149e-5	-7.755e-6
-0.289	-2.164e-5	-7.751e-6
-0.290	-2.176e-5	-7.759e-6
-0.291	-2.190e-5	-7.748e-6
-0.292	-2.207e-5	-7.757e-6
-0.293	-2.218e-5	-7.757e-6
-0.294	-2.232e-5	-7.763e-6
-0.295	-2.248e-5	-7.760e-6
-0.296	-2.260e-5	-7.756e-6
-0.297	-2.275e-5	-7.755e-6
-0.298	-2.287e-5	-7.764e-6
-0.299	-2.301e-5	-7.765e-6
-0.300	-2.316e-5	-7.763e-6
-0.301	-2.328e-5	-7.754e-6
-0.302	-2.343e-5	-7.754e-6
-0.303	-2.359e-5	-7.766e-6
-0.304	-2.371e-5	-7.758e-6
-0.305	-2.390e-5	-7.770e-6
-0.306	-2.405e-5	-7.770e-6
-0.307	-2.423e-5	-7.765e-6
-0.308	-2.443e-5	-7.755e-6
-0.309	-2.456e-5	-7.768e-6
-0.310	-2.473e-5	-7.754e-6
-0.311	-2.491e-5	-7.759e-6
-0.312	-2.506e-5	-7.751e-6
-0.313	-2.526e-5	-7.756e-6
-0.314	-2.542e-5	-7.758e-6
-0.315	-2.560e-5	-7.751e-6
-0.316	-2.581e-5	-7.758e-6
-0.317	-2.596e-5	-7.755e-6
-0.318	-2.616e-5	-7.754e-6
-0.319	-2.637e-5	-7.753e-6
-0.320	-2.654e-5	-7.746e-6
-0.321	-2.676e-5	-7.748e-6
-0.322	-2.694e-5	-7.752e-6
-0.323	-2.713e-5	-7.750e-6
-0.324	-2.734e-5	-7.749e-6
-0.325	-2.752e-5	-7.749e-6
-0.326	-2.772e-5	-7.740e-6
-0.327	-2.795e-5	-7.747e-6
-0.328	-2.815e-5	-7.749e-6
-0.329	-2.839e-5	-7.761e-6
-0.330	-2.858e-5	-7.758e-6
-0.331	-2.881e-5	-7.759e-6
-0.332	-2.904e-5	-7.764e-6
-0.333	-2.922e-5	-7.758e-6
-0.334	-2.947e-5	-7.761e-6
-0.335	-2.972e-5	-7.770e-6
-0.336	-2.992e-5	-7.765e-6
-0.337	-3.018e-5	-7.760e-6
-0.338	-3.040e-5	-7.763e-6
-0.339	-3.064e-5	-7.754e-6
-0.340	-3.091e-5	-7.752e-6
-0.341	-3.113e-5	-7.757e-6
-0.342	-3.138e-5	-7.759e-6
-0.343	-3.165e-5	-7.759e-6
-0.344	-3.189e-5	-7.757e-6
-0.345	-3.216e-5	-7.767e-6
-0.346	-3.241e-5	-7.762e-6
-0.347	-3.265e-5	-7.755e-6
-0.348	-3.294e-5	-7.764e-6
-0.349	-3.316e-5	-7.757e-6
-0.350	-3.342e-5	-7.761e-6
-0.351	-3.370e-5	-7.761e-6
-0.352	-3.395e-5	-7.764e-6
-0.353	-3.423e-5	-7.755e-6
-0.354	-3.448e-5	-7.751e-6
-0.355	-3.475e-5	-7.740e-6
-0.356	-3.505e-5	-7.746e-6
-0.357	-3.530e-5	-7.758e-6
-0.358	-3.559e-5	-7.753e-6
-0.359	-3.589e-5	-7.744e-6
-0.360	-3.614e-5	-7.749e-6
-0.361	-3.644e-5	-7.753e-6
-0.362	-3.670e-5	-7.750e-6
-0.363	-3.699e-5	-7.753e-6
-0.364	-3.731e-5	-7.752e-6
-0.365	-3.756e-5	-7.745e-6
-0.366	-3.786e-5	-7.747e-6
-0.367	-3.816e-5	-7.755e-6
-0.368	-3.843e-5	-7.753e-6
-0.369	-3.876e-5	-7.746e-6
-0.370	-3.904e-5	-7.757e-6
-0.371	-3.932e-5	-7.751e-6
-0.372	-3.965e-5	-7.753e-6
-0.373	-3.993e-5	-7.757e-6
-0.374	-4.024e-5	-7.753e-6
-0.375	-4.056e-5	-7.761e-6
-0.376	-4.086e-5	-7.757e-6
-0.377	-4.120e-5	-7.747e-6
-0.378	-4.151e-5	-7.748e-6
-0.379	-4.181e-5	-7.749e-6
-0.380	-4.215e-5	-7.745e-6
-0.381	-4.241e-5	-7.746e-6
-0.382	-4.274e-5	-7.743e-6
-0.383	-4.308e-5	-7.747e-6
-0.384	-4.337e-5	-7.748e-6
-0.385	-4.372e-5	-7.752e-6
-0.386	-4.402e-5	-7.745e-6
-0.387	-4.435e-5	-7.737e-6
-0.388	-4.470e-5	-7.741e-6
-0.389	-4.501e-5	-7.744e-6
-0.390	-4.535e-5	-7.740e-6
-0.391	-4.570e-5	-7.740e-6
-0.392	-4.600e-5	-7.738e-6
-0.393	-4.634e-5	-7.733e-6
-0.394	-4.665e-5	-7.729e-6
-0.395	-4.698e-5	-7.737e-6
-0.396	-4.733e-5	-7.731e-6
-0.397	-4.761e-5	-7.736e-6
-0.398	-4.795e-5	-7.738e-6
-0.399	-4.831e-5	-7.759e-6
-0.400	-4.862e-5	-7.762e-6
-0.401	-4.897e-5	-7.769e-6
-0.402	-4.928e-5	-7.780e-6
-0.403	-4.960e-5	-7.773e-6
-0.404	-4.996e-5	-7.769e-6
-0.405	-5.028e-5	-7.765e-6
-0.406	-5.062e-5	-7.761e-6
-0.407	-5.099e-5	-7.766e-6
-0.408	-5.131e-5	-7.759e-6
-0.409	-5.169e-5	-7.764e-6
-0.410	-5.206e-5	-7.752e-6
-0.411	-5.237e-5	-7.764e-6
-0.412	-5.272e-5	-7.758e-6
-0.413	-5.302e-5	-7.763e-6
-0.414	-5.338e-5	-7.759e-6
-0.415	-5.373e-5	-7.759e-6
-0.416	-5.406e-5	-7.768e-6
-0.417	-5.442e-5	-7.763e-6
-0.418	-5.474e-5	-7.762e-6
-0.419	-5.507e-5	-7.758e-6
-0.420	-5.542e-5	-7.753e-6
-0.421	-5.573e-5	-7.757e-6
-0.422	-5.608e-5	-7.753e-6
-0.423	-5.645e-5	-7.755e-6
-0.424	-5.678e-5	-7.760e-6
-0.425	-5.715e-5	-7.747e-6
-0.426	-5.747e-5	-7.749e-6
-0.427	-5.783e-5	-7.761e-6
-0.428	-5.820e-5	-7.757e-6
-0.429	-5.852e-5	-7.758e-6
-0.430	-5.889e-5	-7.757e-6
-0.431	-5.926e-5	-7.762e-6
-0.432	-5.958e-5	-7.762e-6
-0.433	-5.995e-5	-7.770e-6
-0.434	-6.028e-5	-7.762e-6
-0.435	-6.062e-5	-7.758e-6
-0.436	-6.098e-5	-7.754e-6
-0.437	-6.129e-5	-7.744e-6
-0.438	-6.162e-5	-7.748e-6
-0.439	-6.199e-5	-7.750e-6
-0.440	-6.232e-5	-7.741e-6
-0.441	-6.267e-5	-7.743e-6
-0.442	-6.300e-5	-7.744e-6
-0.443	-6.335e-5	-7.749e-6
-0.444	-6.371e-5	-7.758e-6
-0.445	-6.401e-5	-7.740e-6
-0.446	-6.435e-5	-7.746e-6
-0.447	-6.467e-5	-7.747e-6
-0.448	-6.497e-5	-7.742e-6
-0.449	-6.533e-5	-7.749e-6
-0.450	-6.566e-5	-7.750e-6
-0.451	-6.600e-5	-7.741e-6
-0.452	-6.636e-5	-7.739e-6
-0.453	-6.665e-5	-7.746e-6
-0.454	-6.697e-5	-7.750e-6
-0.455	-6.732e-5	-7.747e-6
-0.456	-6.762e-5	-7.744e-6
-0.457	-6.795e-5	-7.751e-6
-0.458	-6.824e-5	-7.759e-6
-0.459	-6.855e-5	-7.759e-6
-0.460	-6.888e-5	-7.765e-6
-0.461	-6.919e-5	-7.750e-6
-0.462	-6.950e-5	-7.756e-6
-0.463	-6.984e-5	-7.753e-6
-0.464	-7.013e-5	-7.752e-6
-0.465	-7.047e-5	-7.759e-6
-0.466	-7.076e-5	-7.747e-6
-0.467	-7.107e-5	-7.745e-6
-0.468	-7.140e-5	-7.748e-6
-0.469	-7.167e-5	-7.753e-6
-0.470	-7.198e-5	-7.749e-6
-0.471	-7.231e-5	-7.749e-6
-0.472	-7.261e-5	-7.744e-6
-0.473	-7.294e-5	-7.745e-6
-0.474	-7.321e-5	-7.749e-6
-0.475	-7.350e-5	-7.754e-6
-0.476	-7.380e-5	-7.754e-6
-0.477	-7.404e-5	-7.751e-6
-0.478	-7.433e-5	-7.745e-6
-0.479	-7.462e-5	-7.745e-6
-0.480	-7.490e-5	-7.744e-6
-0.481	-7.519e-5	-7.735e-6
-0.482	-7.546e-5	-7.741e-6
-0.483	-7.574e-5	-7.742e-6
-0.484	-7.603e-5	-7.745e-6
-0.485	-7.628e-5	-7.746e-6
-0.486	-7.655e-5	-7.745e-6
-0.487	-7.683e-5	-7.738e-6
-0.488	-7.707e-5	-7.743e-6
-0.489	-7.735e-5	-7.736e-6
-0.490	-7.758e-5	-7.738e-6
-0.491	-7.786e-5	-7.727e-6
-0.492	-7.813e-5	-7.749e-6
-0.493	-7.835e-5	-7.742e-6
-0.494	-7.861e-5	-7.751e-6
-0.495	-7.887e-5	-7.740e-6
-0.496	-7.910e-5	-7.747e-6
-0.497	-7.937e-5	-7.739e-6
-0.498	-7.960e-5	-7.750e-6
-0.499	-7.983e-5	-7.740e-6
-0.500	-8.008e-5	-7.736e-6
-0.501	-8.028e-5	-7.744e-6
-0.502	-8.053e-5	-7.739e-6
-0.503	-8.077e-5	-7.734e-6
-0.504	-8.099e-5	-7.738e-6
-0.505	-8.124e-5	-7.732e-6
-0.506	-8.145e-5	-7.735e-6
-0.507	-8.166e-5	-7.738e-6
-0.508	-8.191e-5	-7.738e-6
-0.509	-8.209e-5	-7.730e-6
-0.510	-8.232e-5	-7.730e-6
-0.511	-8.255e-5	-7.738e-6
-0.512	-8.275e-5	-7.737e-6
-0.513	-8.297e-5	-7.736e-6
-0.514	-8.317e-5	-7.742e-6
-0.515	-8.335e-5	-7.750e-6
-0.516	-8.357e-5	-7.729e-6
-0.517	-8.372e-5	-7.732e-6
-0.518	-8.393e-5	-7.730e-6
-0.519	-8.414e-5	-7.729e-6
-0.520	-8.430e-5	-7.730e-6
-0.521	-8.452e-5	-7.741e-6
-0.522	-8.469e-5	-7.732e-6
-0.523	-8.487e-5	-7.736e-6
-0.524	-8.508e-5	-7.736e-6
-0.525	-8.522e-5	-7.725e-6
-0.526	-8.541e-5	-7.737e-6
-0.527	-8.559e-5	-7.735e-6
-0.528	-8.571e-5	-7.730e-6
-0.529	-8.590e-5	-7.729e-6
-0.530	-8.605e-5	-7.732e-6
-0.531	-8.620e-5	-7.730e-6
-0.532	-8.636e-5	-7.738e-6
-0.533	-8.649e-5	-7.723e-6
-0.534	-8.663e-5	-7.728e-6
-0.535	-8.681e-5	-7.736e-6
-0.536	-8.692e-5	-7.730e-6
-0.537	-8.706e-5	-7.742e-6
-0.538	-8.717e-5	-7.739e-6
-0.539	-8.729e-5	-7.743e-6
-0.540	-8.743e-5	-7.753e-6
-0.541	-8.751e-5	-7.752e-6
-0.542	-8.764e-5	-7.759e-6
-0.543	-8.778e-5	-7.775e-6
-0.544	-8.787e-5	-7.776e-6
-0.545	-8.800e-5	-7.774e-6
-0.546	-8.810e-5	-7.774e-6
-0.547	-8.823e-5	-7.774e-6
-0.548	-8.836e-5	-7.784e-6
-0.549	-8.843e-5	-7.786e-6
-0.550	-8.854e-5	-7.785e-6
-0.551	-8.866e-5	-7.781e-6
-0.552	-8.874e-5	-7.779e-6
-0.553	-8.885e-5	-7.782e-6
-0.554	-8.892e-5	-7.785e-6
-0.555	-8.902e-5	-7.789e-6
-0.556	-8.912e-5	-7.793e-6
-0.557	-8.917e-5	-7.764e-6
-0.558	-8.926e-5	-7.784e-6
-0.559	-8.936e-5	-7.779e-6
-0.560	-8.941e-5	-7.776e-6
-0.561	-8.952e-5	-7.779e-6
-0.562	-8.958e-5	-7.787e-6
-0.563	-8.966e-5	-7.775e-6
-0.564	-8.975e-5	-7.782e-6
-0.565	-8.977e-5	-7.778e-6
-0.566	-8.985e-5	-7.775e-6
-0.567	-8.994e-5	-7.781e-6
-0.568	-8.998e-5	-7.773e-6
-0.569	-9.006e-5	-7.783e-6
-0.570	-9.011e-5	-7.773e-6
-0.571	-9.015e-5	-7.775e-6
-0.572	-9.021e-5	-7.772e-6
-0.573	-9.022e-5	-7.773e-6
-0.574	-9.027e-5	-7.786e-6
-0.575	-9.033e-5	-7.779e-6
-0.576	-9.034e-5	-7.791e-6
-0.577	-9.041e-5	-7.769e-6
-0.578	-9.042e-5	-7.794e-6
-0.579	-9.045e-5	-7.784e-6
-0.580	-9.051e-5	-7.784e-6
-0.581	-9.052e-5	-7.777e-6
-0.582	-9.056e-5	-7.782e-6
-0.583	-9.062e-5	-7.781e-6
-0.584	-9.063e-5	-7.783e-6
-0.585	-9.069e-5	-7.783e-6
-0.586	-9.070e-5	-7.778e-6
-0.587	-9.074e-5	-7.784e-6
-0.588	-9.079e-5	-7.784e-6
-0.589	-9.077e-5	-7.771e-6
-0.590	-9.081e-5	-7.760e-6
-0.591	-9.086e-5	-7.769e-6
-0.592	-9.086e-5	-7.773e-6
-0.593	-9.091e-5	-7.777e-6
-0.594	-9.091e-5	-7.778e-6
-0.595	-9.092e-5	-7.774e-6
-0.596	-9.097e-5	-7.766e-6
-0.597	-9.095e-5	-7.775e-6
-0.598	-9.097e-5	-7.767e-6
-0.599	-9.100e-5	-7.779e-6
-0.600	-8.833e-5	-7.745e-6
-0.599	-8.405e-5	-7.719e-6
-0.598	-8.169e-5	-7.717e-6
-0.597	-7.973e-5	-7.737e-6
-0.596	-7.793e-5	-7.718e-6
-0.595	-7.636e-5	-7.723e-6
-0.594	-7.483e-5	-7.734e-6
-0.593	-7.342e-5	-7.738e-6
-0.592	-7.210e-5	-7.733e-6
-0.591	-7.082e-5	-7.736e-6
-0.590	-6.959e-5	-7.738e-6
-0.589	-6.844e-5	-7.744e-6
-0.588	-6.733e-5	-7.729e-6
-0.587	-6.628e-5	-7.728e-6
-0.586	-6.525e-5	-7.737e-6
-0.585	-6.426e-5	-7.735e-6
-0.584	-6.334e-5	-7.741e-6
-0.583	-6.239e-5	-7.737e-6
-0.582	-6.147e-5	-7.744e-6
-0.581	-6.061e-5	-7.739e-6
-0.580	-5.971e-5	-7.746e-6
-0.579	-5.889e-5	-7.744e-6
-0.578	-5.807e-5	-7.741e-6
-0.577	-5.723e-5	-7.739e-6
-0.576	-5.648e-5	-7.733e-6
-0.575	-5.569e-5	-7.738e-6
-0.574	-5.494e-5	-7.743e-6
-0.573	-5.423e-5	-7.744e-6
-0.572	-5.348e-5	-7.744e-6
-0.571	-5.279e-5	-7.743e-6
-0.570	-5.211e-5	-7.753e-6
-0.569	-5.140e-5	-7.742e-6
-0.568	-5.076e-5	-7.737e-6
-0.567	-5.009e-5	-7.746e-6
-0.566	-4.945e-5	-7.748e-6
-0.565	-4.886e-5	-7.749e-6
-0.564	-4.823e-5	-7.741e-6
-0.563	-4.763e-5	-7.726e-6
-0.562	-4.703e-5	-7.717e-6
-0.561	-4.641e-5	-7.725e-6
-0.560	-4.588e-5	-7.722e-6
-0.559	-4.529e-5	-7.723e-6
-0.558	-4.471e-5	-7.718e-6
-0.557	-4.415e-5	-7.728e-6
-0.556	-4.358e-5	-7.735e-6
-0.555	-4.305e-5	-7.732e-6
-0.554	-4.252e-5	-7.736e-6
-0.553	-4.199e-5	-7.726e-6
-0.552	-4.150e-5	-7.730e-6
-0.551	-4.098e-5	-7.724e-6
-0.550	-4.045e-5	-7.733e-6
-0.549	-3.997e-5	-7.745e-6
-0.548	-3.945e-5	-7.738e-6
-0.547	-3.900e-5	-7.730e-6
-0.546	-3.851e-5	-7.733e-6
-0.545	-3.802e-5	-7.733e-6
-0.544	-3.758e-5	-7.730e-6
-0.543	-3.710e-5	-7.734e-6
-0.542	-3.663e-5	-7.729e-6
-0.541	-3.621e-5	-7.730e-6
-0.540	-3.578e-5	-7.731e-6
-0.539	-3.536e-5	-7.733e-6
-0.538	-3.493e-5	-7.746e-6
-0.537	-3.447e-5	-7.746e-6
-0.536	-3.407e-5	-7.745e-6
-0.535	-3.363e-5	-7.748e-6
-0.534	-3.319e-5	-7.739e-6
-0.533	-3.280e-5	-7.739e-6
-0.532	-3.235e-5	-7.742e-6
-0.531	-3.197e-5	-7.747e-6
-0.530	-3.156e-5	-7.751e-6
-0.529	-3.113e-5	-7.749e-6
-0.528	-3.077e-5	-7.755e-6
-0.527	-3.036e-5	-7.750e-6
-0.526	-2.996e-5	-7.752e-6
-0.525	-2.958e-5	-7.756e-6
-0.524	-2.919e-5	-7.757e-6
-0.523	-2.883e-5	-7.752e-6
-0.522	-2.845e-5	-7.744e-6
-0.521	-2.805e-5	-7.737e-6
-0.520	-2.772e-5	-7.735e-6
-0.519	-2.736e-5	-7.740e-6
-0.518	-2.700e-5	-7.743e-6
-0.517	-2.666e-5	-7.752e-6
-0.516	-2.629e-5	-7.756e-6
-0.515	-2.598e-5	-7.750e-6
-0.514	-2.563e-5	-7.750e-6
-0.513	-2.528e-5	-7.749e-6
-0.512	-2.494e-5	-7.750e-6
-0.511	-2.462e-5	-7.748e-6
-0.510	-2.428e-5	-7.752e-6
-0.509	-2.395e-5	-7.744e-6
-0.508	-2.360e-5	-7.748e-6
-0.507	-2.330e-5	-7.745e-6
-0.506	-2.298e-5	-7.743e-6
-0.505	-2.266e-5	-7.754e-6
-0.504	-2.236e-5	-7.747e-6
-0.503	-2.205e-5	-7.745e-6
-0.502	-2.171e-5	-7.751e-6
-0.501	-2.142e-5	-7.747e-6
-0.500	-2.109e-5	-7.749e-6
-0.499	-2.080e-5	-7.749e-6
-0.498	-2.047e-5	-7.756e-6
-0.497	-2.014e-5	-7.754e-6
-0.496	-1.985e-5	-7.746e-6
-0.495	-1.954e-5	-7.762e-6
-0.494	-1.924e-5	-7.761e-6
-0.493	-1.896e-5	-7.758e-6
-0.492	-1.866e-5	-7.752e-6
-0.491	-1.838e-5	-7.755e-6
-0.490	-1.810e-5	-7.744e-6
-0.489	-1.779e-5	-7.748e-6
-0.488	-1.755e-5	-7.754e-6
-0.487	-1.728e-5	-7.757e-6
-0.486	-1.700e-5	-7.758e-6
-0.485	-1.675e-5	-7.752e-6
-0.484	-1.646e-5	-7.759e-6
-0.483	-1.620e-5	-7.763e-6
-0.482	-1.594e-5	-7.755e-6
-0.481	-1.564e-5	-7.754e-6
-0.480	-1.539e-5	-7.759e-6
-0.479	-1.510e-5	-7.766e-6
-0.478	-1.482e-5	-7.757e-6
-0.477	-1.457e-5	-7.760e-6
-0.476	-1.429e-5	-7.758e-6
-0.475	-1.406e-5	-7.754e-6
-0.474	-1.382e-5	-7.760e-6
-0.473	-1.353e-5	-7.756e-6
-0.472	-1.330e-5	-7.754e-6
-0.471	-1.303e-5	-7.759e-6
-0.470	-1.276e-5	-7.763e-6
-0.469	-1.252e-5	-7.760e-6
-0.468	-1.224e-5	-7.755e-6
-0.467	-1.201e-5	-7.760e-6
-0.466	-1.174e-5	-7.762e-6
-0.465	-1.147e-5	-7.765e-6
-0.464	-1.125e-5	-7.775e-6
-0.463	-1.098e-5	-7.769e-6
-0.462	-1.072e-5	-7.763e-6
-0.461	-1.047e-5	-7.765e-6
-0.460	-1.022e-5	-7.768e-6
-0.459	-1.001e-5	-7.757e-6
-0.458	-9.786e-6	-7.769e-6
-0.457	-9.554e-6	-7.768e-6
-0.456	-9.367e-6	-7.754e-6
-0.455	-9.131e-6	-7.738e-6
-0.454	-8.913e-6	-7.722e-6
-0.453	-8.723e-6	-7.698e-6
-0.452	-8.497e-6	-7.686e-6
-0.451	-8.312e-6	-7.683e-6
-0.450	-8.094e-6	-7.679e-6
-0.449	-7.874e-6	-7.674e-6
-0.448	-7.688e-6	-7.675e-6
-0.447	-7.454e-6	-7.670e-6
-0.446	-7.236e-6	-7.665e-6
-0.445	-7.035e-6	-7.680e-6
-0.444	-6.801e-6	-7.673e-6
-0.443	-6.622e-6	-7.672e-6
-0.442	-6.406e-6	-7.674e-6
-0.441	-6.169e-6	-7.675e-6
-0.440	-5.994e-6	-7.677e-6
-0.439	-5.758e-6	-7.673e-6
-0.438	-5.534e-6	-7.675e-6
-0.437	-5.354e-6	-7.678e-6
-0.436	-5.145e-6	-7.678e-6
-0.435	-4.972e-6	-7.675e-6
-0.434	-4.774e-6	-7.683e-6
-0.433	-4.541e-6	-7.676e-6
-0.432	-4.365e-6	-7.680e-6
-0.431	-4.165e-6	-7.665e-6
-0.430	-3.971e-6	-7.664e-6
-0.429	-3.790e-6	-7.678e-6
-0.428	-3.570e-6	-7.680e-6
-0.427	-3.396e-6	-7.668e-6
-0.426	-3.202e-6	-7.663e-6
-0.425	-2.980e-6	-7.674e-6
-0.424	-2.812e-6	-7.678e-6
-0.423	-2.603e-6	-7.680e-6
-0.422	-2.386e-6	-7.676e-6
-0.421	-2.199e-6	-7.681e-6
-0.420	-1.991e-6	-7.678e-6
-0.419	-1.832e-6	-7.682e-6
-0.418	-1.651e-6	-7.679e-6
-0.417	-1.445e-6	-7.675e-6
-0.416	-1.304e-6	-7.679e-6
-0.415	-1.106e-6	-7.683e-6
-0.414	-9.121e-7	-7.685e-6
-0.413	-7.635e-7	-7.686e-6
-0.412	-5.854e-7	-7.680e-6
-0.411	-4.515e-7	-7.679e-6
-0.410	-2.291e-7	-7.688e-6
-0.409	-6.082e-8	-7.681e-6
-0.408	8.286e-8	-7.680e-6
-0.407	2.689e-7	-7.686e-6
-0.406	4.568e-7	-7.686e-6
-0.405	6.222e-7	-7.685e-6
-0.404	8.200e-7	-7.672e-6
-0.403	9.735e-7	-7.677e-6
-0.402	1.132e-6	-7.678e-6
-0.401	1.301e-6	-7.673e-6
-0.400	1.423e-6	-7.677e-6
-0.399	1.597e-6	-7.671e-6
-0.398	1.755e-6	-7.677e-6
-0.397	1.880e-6	-7.671e-6
-0.396	2.046e-6	-7.665e-6
-0.395	2.170e-6	-7.677e-6
-0.394	2.305e-6	-7.673e-6
-0.393	2.480e-6	-7.671e-6
-0.392	2.602e-6	-7.675e-6
-0.391	2.781e-6	-7.692e-6
-0.390	2.948e-6	-7.672e-6
-0.389	3.081e-6	-7.681e-6
-0.388	3.262e-6	-7.679e-6
-0.387	3.387e-6	-7.676e-6
-0.386	3.547e-6	-7.677e-6
-0.385	3.734e-6	-7.683e-6
-0.384	3.847e-6	-7.694e-6
-0.383	4.026e-6	-7.685e-6
-0.382	4.196e-6	-7.689e-6
-0.381	4.336e-6	-7.682e-6
-0.380	4.511e-6	-7.687e-6
-0.379	4.645e-6	-7.687e-6
-0.378	4.787e-6	-7.682e-6
-0.377	4.958e-6	-7.688e-6
-0.376	5.065e-6	-7.688e-6
-0.375	5.211e-6	-7.686e-6
-0.374	5.351e-6	-7.691e-6
-0.373	5.479e-6	-7.688e-6
-0.372	5.638e-6	-7.684e-6
-0.371	5.754e-6	-7.693e-6
-0.370	5.886e-6	-7.687e-6
-0.369	6.044e-6	-7.683e-6
-0.368	6.149e-6	-7.684e-6
-0.367	6.310e-6	-7.684e-6
-0.366	6.452e-6	-7.682e-6
-0.365	6.578e-6	-7.678e-6
-0.364	6.715e-6	-7.687e-6
-0.363	6.813e-6	-7.678e-6
-0.362	6.926e-6	-7.686e-6
-0.361	7.076e-6	-7.683e-6
-0.360	7.169e-6	-7.681e-6
-0.359	7.319e-6	-7.677e-6
-0.358	7.452e-6	-7.690e-6
-0.357	7.565e-6	-7.684e-6
-0.356	7.712e-6	-7.691e-6
-0.355	7.806e-6	-7.688e-6
-0.354	7.927e-6	-7.692e-6
-0.353	8.077e-6	-7.688e-6
-0.352	8.172e-6	-7.689e-6
-0.351	8.308e-6	-7.691e-6
-0.350	8.429e-6	-7.696e-6
-0.349	8.516e-6	-7.691e-6
-0.348	8.642e-6	-7.687e-6
-0.347	8.721e-6	-7.692e-6
-0.346	8.813e-6	-7.688e-6
-0.345	8.949e-6	-7.692e-6
-0.344	9.028e-6	-7.692e-6
-0.343	9.141e-6	-7.697e-6
-0.342	9.269e-6	-7.698e-6
-0.341	9.363e-6	-7.700e-6
-0.340	9.509e-6	-7.701e-6
-0.339	9.591e-6	-7.699e-6
-0.338	9.688e-6	-7.698e-6
-0.337	9.812e-6	-7.699e-6
-0.336	9.875e-6	-7.697e-6
-0.335	1.000e-5	-7.701e-6
