June 20, 2016   17:21:11
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160620\1000 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 1e-6

Segment 1:

Segment 2:

Segment 3:
Ep = 0.127V
ip = 6.858e-6A
Ah = 6.810e-5C

Segment 4:

Segment 5:
Ep = 0.127V
ip = 4.556e-6A
Ah = 4.718e-5C

Segment 6:

Current 2:

Segment 1:

Segment 2:
Ep = 0.014V
ip = -3.683e-11A
Ah = -1.393e-10C

Segment 3:
Segment 4:
Ep = -0.039V
ip = -2.221e-11A
Ah = -4.340e-11C

Segment 5:
Segment 6:

Potential/V	i1/A	i2/A
-0.344	-4.845e-5	-7.774e-9
-0.345	-4.871e-5	-7.773e-9
-0.346	-4.891e-5	-7.775e-9
-0.347	-4.915e-5	-7.773e-9
-0.348	-4.940e-5	-7.779e-9
-0.349	-4.959e-5	-7.778e-9
-0.350	-4.984e-5	-7.775e-9
-0.351	-5.012e-5	-7.772e-9
-0.352	-5.035e-5	-7.779e-9
-0.353	-5.064e-5	-7.769e-9
-0.354	-5.086e-5	-7.769e-9
-0.355	-5.110e-5	-7.782e-9
-0.356	-5.139e-5	-7.787e-9
-0.357	-5.162e-5	-7.785e-9
-0.358	-5.189e-5	-7.782e-9
-0.359	-5.217e-5	-7.771e-9
-0.360	-5.239e-5	-7.772e-9
-0.361	-5.266e-5	-7.763e-9
-0.362	-5.289e-5	-7.764e-9
-0.363	-5.316e-5	-7.766e-9
-0.364	-5.345e-5	-7.777e-9
-0.365	-5.368e-5	-7.767e-9
-0.366	-5.397e-5	-7.766e-9
-0.367	-5.427e-5	-7.769e-9
-0.368	-5.450e-5	-7.773e-9
-0.369	-5.478e-5	-7.770e-9
-0.370	-5.504e-5	-7.766e-9
-0.371	-5.529e-5	-7.772e-9
-0.372	-5.558e-5	-7.765e-9
-0.373	-5.583e-5	-7.766e-9
-0.374	-5.612e-5	-7.764e-9
-0.375	-5.644e-5	-7.768e-9
-0.376	-5.671e-5	-7.763e-9
-0.377	-5.701e-5	-7.766e-9
-0.378	-5.727e-5	-7.765e-9
-0.379	-5.756e-5	-7.768e-9
-0.380	-5.787e-5	-7.767e-9
-0.381	-5.812e-5	-7.766e-9
-0.382	-5.842e-5	-7.769e-9
-0.383	-5.872e-5	-7.773e-9
-0.384	-5.896e-5	-7.770e-9
-0.385	-5.928e-5	-7.766e-9
-0.386	-5.953e-5	-7.768e-9
-0.387	-5.983e-5	-7.769e-9
-0.388	-6.015e-5	-7.767e-9
-0.389	-6.042e-5	-7.769e-9
-0.390	-6.070e-5	-7.765e-9
-0.391	-6.098e-5	-7.775e-9
-0.392	-6.123e-5	-7.777e-9
-0.393	-6.154e-5	-7.758e-9
-0.394	-6.181e-5	-7.757e-9
-0.395	-6.212e-5	-7.772e-9
-0.396	-6.243e-5	-7.758e-9
-0.397	-6.268e-5	-7.751e-9
-0.398	-6.300e-5	-7.757e-9
-0.399	-6.330e-5	-7.770e-9
-0.400	-6.358e-5	-7.775e-9
-0.401	-6.389e-5	-7.755e-9
-0.402	-6.416e-5	-7.768e-9
-0.403	-6.443e-5	-7.757e-9
-0.404	-6.473e-5	-7.762e-9
-0.405	-6.498e-5	-7.754e-9
-0.406	-6.527e-5	-7.757e-9
-0.407	-6.558e-5	-7.759e-9
-0.408	-6.586e-5	-7.741e-9
-0.409	-6.619e-5	-7.758e-9
-0.410	-6.653e-5	-7.766e-9
-0.411	-6.681e-5	-7.752e-9
-0.412	-6.712e-5	-7.748e-9
-0.413	-6.738e-5	-7.758e-9
-0.414	-6.769e-5	-7.765e-9
-0.415	-6.801e-5	-7.771e-9
-0.416	-6.828e-5	-7.774e-9
-0.417	-6.859e-5	-7.769e-9
-0.418	-6.888e-5	-7.774e-9
-0.419	-6.917e-5	-7.769e-9
-0.420	-6.949e-5	-7.775e-9
-0.421	-6.975e-5	-7.768e-9
-0.422	-7.006e-5	-7.762e-9
-0.423	-7.039e-5	-7.760e-9
-0.424	-7.067e-5	-7.767e-9
-0.425	-7.098e-5	-7.769e-9
-0.426	-7.125e-5	-7.762e-9
-0.427	-7.153e-5	-7.765e-9
-0.428	-7.185e-5	-7.760e-9
-0.429	-7.213e-5	-7.763e-9
-0.430	-7.247e-5	-7.754e-9
-0.431	-7.280e-5	-7.757e-9
-0.432	-7.308e-5	-7.762e-9
-0.433	-7.342e-5	-7.764e-9
-0.434	-7.370e-5	-7.762e-9
-0.435	-7.396e-5	-7.767e-9
-0.436	-7.429e-5	-7.746e-9
-0.437	-7.455e-5	-7.758e-9
-0.438	-7.486e-5	-7.760e-9
-0.439	-7.516e-5	-7.745e-9
-0.440	-7.545e-5	-7.770e-9
-0.441	-7.576e-5	-7.769e-9
-0.442	-7.603e-5	-7.749e-9
-0.443	-7.634e-5	-7.763e-9
-0.444	-7.665e-5	-7.763e-9
-0.445	-7.690e-5	-7.751e-9
-0.446	-7.720e-5	-7.766e-9
-0.447	-7.750e-5	-7.752e-9
-0.448	-7.778e-5	-7.762e-9
-0.449	-7.809e-5	-7.764e-9
-0.450	-7.838e-5	-7.745e-9
-0.451	-7.867e-5	-7.751e-9
-0.452	-7.898e-5	-7.753e-9
-0.453	-7.922e-5	-7.759e-9
-0.454	-7.951e-5	-7.749e-9
-0.455	-7.981e-5	-7.741e-9
-0.456	-8.006e-5	-7.745e-9
-0.457	-8.035e-5	-7.755e-9
-0.458	-8.060e-5	-7.757e-9
-0.459	-8.091e-5	-7.759e-9
-0.460	-8.122e-5	-7.750e-9
-0.461	-8.145e-5	-7.748e-9
-0.462	-8.173e-5	-7.747e-9
-0.463	-8.203e-5	-7.742e-9
-0.464	-8.229e-5	-7.757e-9
-0.465	-8.258e-5	-7.747e-9
-0.466	-8.283e-5	-7.748e-9
-0.467	-8.310e-5	-7.748e-9
-0.468	-8.337e-5	-7.752e-9
-0.469	-8.360e-5	-7.736e-9
-0.470	-8.389e-5	-7.740e-9
-0.471	-8.415e-5	-7.757e-9
-0.472	-8.441e-5	-7.756e-9
-0.473	-8.470e-5	-7.739e-9
-0.474	-8.494e-5	-7.735e-9
-0.475	-8.521e-5	-7.737e-9
-0.476	-8.547e-5	-7.751e-9
-0.477	-8.569e-5	-7.735e-9
-0.478	-8.597e-5	-7.746e-9
-0.479	-8.621e-5	-7.749e-9
-0.480	-8.645e-5	-7.742e-9
-0.481	-8.672e-5	-7.740e-9
-0.482	-8.694e-5	-7.749e-9
-0.483	-8.718e-5	-7.739e-9
-0.484	-8.743e-5	-7.761e-9
-0.485	-8.763e-5	-7.769e-9
-0.486	-8.787e-5	-7.769e-9
-0.487	-8.811e-5	-7.791e-9
-0.488	-8.833e-5	-7.791e-9
-0.489	-8.859e-5	-7.785e-9
-0.490	-8.879e-5	-7.778e-9
-0.491	-8.901e-5	-7.794e-9
-0.492	-8.925e-5	-7.782e-9
-0.493	-8.943e-5	-7.793e-9
-0.494	-8.969e-5	-7.784e-9
-0.495	-8.992e-5	-7.783e-9
-0.496	-9.011e-5	-7.773e-9
-0.497	-9.034e-5	-7.781e-9
-0.498	-9.055e-5	-7.779e-9
-0.499	-9.074e-5	-7.774e-9
-0.500	-9.097e-5	-7.773e-9
-0.501	-9.114e-5	-7.771e-9
-0.502	-9.135e-5	-7.772e-9
-0.503	-9.155e-5	-7.777e-9
-0.504	-9.176e-5	-7.772e-9
-0.505	-9.199e-5	-7.780e-9
-0.506	-9.216e-5	-7.778e-9
-0.507	-9.235e-5	-7.778e-9
-0.508	-9.257e-5	-7.775e-9
-0.509	-9.274e-5	-7.780e-9
-0.510	-9.294e-5	-7.784e-9
-0.511	-9.313e-5	-7.787e-9
-0.512	-9.331e-5	-7.764e-9
-0.513	-9.351e-5	-7.769e-9
-0.514	-9.366e-5	-7.775e-9
-0.515	-9.384e-5	-7.777e-9
-0.516	-9.404e-5	-7.770e-9
-0.517	-9.417e-5	-7.784e-9
-0.518	-9.434e-5	-7.775e-9
-0.519	-9.453e-5	-7.780e-9
-0.520	-9.467e-5	-7.779e-9
-0.521	-9.487e-5	-7.778e-9
-0.522	-9.501e-5	-7.780e-9
-0.523	-9.518e-5	-7.774e-9
-0.524	-9.536e-5	-7.782e-9
-0.525	-9.548e-5	-7.769e-9
-0.526	-9.564e-5	-7.777e-9
-0.527	-9.581e-5	-7.775e-9
-0.528	-9.592e-5	-7.773e-9
-0.529	-9.609e-5	-7.769e-9
-0.530	-9.621e-5	-7.776e-9
-0.531	-9.635e-5	-7.768e-9
-0.532	-9.652e-5	-7.772e-9
-0.533	-9.662e-5	-7.768e-9
-0.534	-9.674e-5	-7.770e-9
-0.535	-9.690e-5	-7.775e-9
-0.536	-9.701e-5	-7.767e-9
-0.537	-9.716e-5	-7.776e-9
-0.538	-9.726e-5	-7.771e-9
-0.539	-9.738e-5	-7.773e-9
-0.540	-9.753e-5	-7.772e-9
-0.541	-9.759e-5	-7.776e-9
-0.542	-9.771e-5	-7.776e-9
-0.543	-9.786e-5	-7.770e-9
-0.544	-9.793e-5	-7.766e-9
-0.545	-9.809e-5	-7.766e-9
-0.546	-9.819e-5	-7.778e-9
-0.547	-9.829e-5	-7.779e-9
-0.548	-9.842e-5	-7.776e-9
-0.549	-9.850e-5	-7.783e-9
-0.550	-9.862e-5	-7.783e-9
-0.551	-9.874e-5	-7.772e-9
-0.552	-9.880e-5	-7.776e-9
-0.553	-9.893e-5	-7.771e-9
-0.554	-9.901e-5	-7.775e-9
-0.555	-9.910e-5	-7.781e-9
-0.556	-9.921e-5	-7.773e-9
-0.557	-9.925e-5	-7.783e-9
-0.558	-9.933e-5	-7.773e-9
-0.559	-9.943e-5	-7.790e-9
-0.560	-9.948e-5	-7.776e-9
-0.561	-9.959e-5	-7.780e-9
-0.562	-9.965e-5	-7.771e-9
-0.563	-9.971e-5	-7.775e-9
-0.564	-9.982e-5	-7.769e-9
-0.565	-9.987e-5	-7.775e-9
-0.566	-9.994e-5	-7.783e-9
-0.567	-1.000e-4	-7.769e-9
-0.568	-1.001e-4	-7.773e-9
-0.569	-1.002e-4	-7.773e-9
-0.570	-1.002e-4	-7.772e-9
-0.571	-1.002e-4	-7.768e-9
-0.572	-1.003e-4	-7.772e-9
-0.573	-1.003e-4	-7.774e-9
-0.574	-1.004e-4	-7.780e-9
-0.575	-1.005e-4	-7.778e-9
-0.576	-1.005e-4	-7.773e-9
-0.577	-1.006e-4	-7.767e-9
-0.578	-1.006e-4	-7.772e-9
-0.579	-1.007e-4	-7.767e-9
-0.580	-1.008e-4	-7.777e-9
-0.581	-1.008e-4	-7.762e-9
-0.582	-1.008e-4	-7.768e-9
-0.583	-1.009e-4	-7.767e-9
-0.584	-1.009e-4	-7.769e-9
-0.585	-1.010e-4	-7.763e-9
-0.586	-1.010e-4	-7.772e-9
-0.587	-1.010e-4	-7.765e-9
-0.588	-1.011e-4	-7.773e-9
-0.589	-1.011e-4	-7.764e-9
-0.590	-1.011e-4	-7.767e-9
-0.591	-1.012e-4	-7.761e-9
-0.592	-1.012e-4	-7.769e-9
-0.593	-1.013e-4	-7.769e-9
-0.594	-1.013e-4	-7.766e-9
-0.595	-1.013e-4	-7.772e-9
-0.596	-1.014e-4	-7.768e-9
-0.597	-1.014e-4	-7.779e-9
-0.598	-1.014e-4	-7.763e-9
-0.599	-1.014e-4	-7.763e-9
-0.600	-9.841e-5	-7.753e-9
-0.599	-9.364e-5	-7.762e-9
-0.598	-9.086e-5	-7.771e-9
-0.597	-8.852e-5	-7.775e-9
-0.596	-8.646e-5	-7.726e-9
-0.595	-8.456e-5	-7.725e-9
-0.594	-8.279e-5	-7.725e-9
-0.593	-8.113e-5	-7.731e-9
-0.592	-7.959e-5	-7.742e-9
-0.591	-7.809e-5	-7.739e-9
-0.590	-7.668e-5	-7.730e-9
-0.589	-7.536e-5	-7.733e-9
-0.588	-7.412e-5	-7.748e-9
-0.587	-7.290e-5	-7.742e-9
-0.586	-7.171e-5	-7.742e-9
-0.585	-7.057e-5	-7.751e-9
-0.584	-6.947e-5	-7.746e-9
-0.583	-6.838e-5	-7.744e-9
-0.582	-6.733e-5	-7.732e-9
-0.581	-6.633e-5	-7.735e-9
-0.580	-6.536e-5	-7.743e-9
-0.579	-6.445e-5	-7.756e-9
-0.578	-6.354e-5	-7.748e-9
-0.577	-6.262e-5	-7.742e-9
-0.576	-6.173e-5	-7.751e-9
-0.575	-6.088e-5	-7.750e-9
-0.574	-6.002e-5	-7.751e-9
-0.573	-5.920e-5	-7.743e-9
-0.572	-5.837e-5	-7.752e-9
-0.571	-5.761e-5	-7.749e-9
-0.570	-5.681e-5	-7.745e-9
-0.569	-5.604e-5	-7.749e-9
-0.568	-5.532e-5	-7.753e-9
-0.567	-5.459e-5	-7.752e-9
-0.566	-5.387e-5	-7.750e-9
-0.565	-5.318e-5	-7.748e-9
-0.564	-5.245e-5	-7.750e-9
-0.563	-5.179e-5	-7.752e-9
-0.562	-5.111e-5	-7.758e-9
-0.561	-5.044e-5	-7.746e-9
-0.560	-4.982e-5	-7.760e-9
-0.559	-4.917e-5	-7.759e-9
-0.558	-4.857e-5	-7.754e-9
-0.557	-4.796e-5	-7.740e-9
-0.556	-4.735e-5	-7.726e-9
-0.555	-4.678e-5	-7.727e-9
-0.554	-4.618e-5	-7.728e-9
-0.553	-4.557e-5	-7.733e-9
-0.552	-4.503e-5	-7.728e-9
-0.551	-4.441e-5	-7.730e-9
-0.550	-4.384e-5	-7.732e-9
-0.549	-4.329e-5	-7.732e-9
-0.548	-4.271e-5	-7.732e-9
-0.547	-4.221e-5	-7.737e-9
-0.546	-4.168e-5	-7.743e-9
-0.545	-4.114e-5	-7.736e-9
-0.544	-4.065e-5	-7.741e-9
-0.543	-4.011e-5	-7.747e-9
-0.542	-3.959e-5	-7.737e-9
-0.541	-3.912e-5	-7.737e-9
-0.540	-3.862e-5	-7.717e-9
-0.539	-3.815e-5	-7.708e-9
-0.538	-3.766e-5	-7.726e-9
-0.537	-3.715e-5	-7.739e-9
-0.536	-3.669e-5	-7.747e-9
-0.535	-3.621e-5	-7.747e-9
-0.534	-3.576e-5	-7.750e-9
-0.533	-3.532e-5	-7.748e-9
-0.532	-3.485e-5	-7.745e-9
-0.531	-3.443e-5	-7.742e-9
-0.530	-3.400e-5	-7.755e-9
-0.529	-3.354e-5	-7.742e-9
-0.528	-3.317e-5	-7.754e-9
-0.527	-3.273e-5	-7.742e-9
-0.526	-3.230e-5	-7.753e-9
-0.525	-3.189e-5	-7.755e-9
-0.524	-3.145e-5	-7.750e-9
-0.523	-3.106e-5	-7.752e-9
-0.522	-3.064e-5	-7.753e-9
-0.521	-3.022e-5	-7.757e-9
-0.520	-2.987e-5	-7.763e-9
-0.519	-2.946e-5	-7.767e-9
-0.518	-2.907e-5	-7.751e-9
-0.517	-2.869e-5	-7.762e-9
-0.516	-2.828e-5	-7.752e-9
-0.515	-2.794e-5	-7.748e-9
-0.514	-2.753e-5	-7.742e-9
-0.513	-2.717e-5	-7.728e-9
-0.512	-2.679e-5	-7.753e-9
-0.511	-2.640e-5	-7.735e-9
-0.510	-2.603e-5	-7.750e-9
-0.509	-2.569e-5	-7.751e-9
-0.508	-2.531e-5	-7.757e-9
-0.507	-2.500e-5	-7.748e-9
-0.506	-2.464e-5	-7.757e-9
-0.505	-2.427e-5	-7.757e-9
-0.504	-2.395e-5	-7.745e-9
-0.503	-2.360e-5	-7.746e-9
-0.502	-2.325e-5	-7.761e-9
-0.501	-2.294e-5	-7.750e-9
-0.500	-2.260e-5	-7.753e-9
-0.499	-2.228e-5	-7.747e-9
-0.498	-2.195e-5	-7.744e-9
-0.497	-2.159e-5	-7.752e-9
-0.496	-2.130e-5	-7.753e-9
-0.495	-2.095e-5	-7.760e-9
-0.494	-2.060e-5	-7.758e-9
-0.493	-2.029e-5	-7.758e-9
-0.492	-1.994e-5	-7.769e-9
-0.491	-1.966e-5	-7.765e-9
-0.490	-1.935e-5	-7.769e-9
-0.489	-1.899e-5	-7.768e-9
-0.488	-1.871e-5	-7.763e-9
-0.487	-1.836e-5	-7.761e-9
-0.486	-1.803e-5	-7.765e-9
-0.485	-1.773e-5	-7.762e-9
-0.484	-1.741e-5	-7.764e-9
-0.483	-1.714e-5	-7.763e-9
-0.482	-1.684e-5	-7.762e-9
-0.481	-1.652e-5	-7.761e-9
-0.480	-1.624e-5	-7.774e-9
-0.479	-1.594e-5	-7.776e-9
-0.478	-1.562e-5	-7.775e-9
-0.477	-1.535e-5	-7.771e-9
-0.476	-1.503e-5	-7.770e-9
-0.475	-1.477e-5	-7.765e-9
-0.474	-1.447e-5	-7.771e-9
-0.473	-1.418e-5	-7.767e-9
-0.472	-1.394e-5	-7.773e-9
-0.471	-1.367e-5	-7.774e-9
-0.470	-1.340e-5	-7.768e-9
-0.469	-1.316e-5	-7.770e-9
-0.468	-1.287e-5	-7.765e-9
-0.467	-1.263e-5	-7.775e-9
-0.466	-1.239e-5	-7.778e-9
-0.465	-1.210e-5	-7.778e-9
-0.464	-1.189e-5	-7.777e-9
-0.463	-1.161e-5	-7.780e-9
-0.462	-1.134e-5	-7.779e-9
-0.461	-1.109e-5	-7.777e-9
-0.460	-1.082e-5	-7.782e-9
-0.459	-1.059e-5	-7.783e-9
-0.458	-1.034e-5	-7.781e-9
-0.457	-1.006e-5	-7.778e-9
-0.456	-9.831e-6	-7.773e-9
-0.455	-9.556e-6	-7.771e-9
-0.454	-9.269e-6	-7.771e-9
-0.453	-9.039e-6	-7.746e-9
-0.452	-8.784e-6	-7.730e-9
-0.451	-8.567e-6	-7.701e-9
-0.450	-8.329e-6	-7.690e-9
-0.449	-8.064e-6	-7.680e-9
-0.448	-7.856e-6	-7.679e-9
-0.447	-7.598e-6	-7.684e-9
-0.446	-7.346e-6	-7.686e-9
-0.445	-7.132e-6	-7.687e-9
-0.444	-6.888e-6	-7.681e-9
-0.443	-6.668e-6	-7.681e-9
-0.442	-6.423e-6	-7.680e-9
-0.441	-6.185e-6	-7.680e-9
-0.440	-5.983e-6	-7.682e-9
-0.439	-5.738e-6	-7.690e-9
-0.438	-5.489e-6	-7.687e-9
-0.437	-5.260e-6	-7.679e-9
-0.436	-5.006e-6	-7.680e-9
-0.435	-4.813e-6	-7.693e-9
-0.434	-4.580e-6	-7.691e-9
-0.433	-4.334e-6	-7.682e-9
-0.432	-4.149e-6	-7.676e-9
-0.431	-3.906e-6	-7.679e-9
-0.430	-3.683e-6	-7.679e-9
-0.429	-3.498e-6	-7.684e-9
-0.428	-3.249e-6	-7.681e-9
-0.427	-3.050e-6	-7.684e-9
-0.426	-2.842e-6	-7.681e-9
-0.425	-2.603e-6	-7.683e-9
-0.424	-2.414e-6	-7.684e-9
-0.423	-2.188e-6	-7.681e-9
-0.422	-1.970e-6	-7.685e-9
-0.421	-1.780e-6	-7.690e-9
-0.420	-1.557e-6	-7.685e-9
-0.419	-1.377e-6	-7.677e-9
-0.418	-1.188e-6	-7.683e-9
-0.417	-9.505e-7	-7.685e-9
-0.416	-7.782e-7	-7.687e-9
-0.415	-5.716e-7	-7.684e-9
-0.414	-3.629e-7	-7.693e-9
-0.413	-1.868e-7	-7.696e-9
-0.412	3.759e-8	-7.694e-9
-0.411	2.029e-7	-7.690e-9
-0.410	4.706e-7	-7.693e-9
-0.409	6.674e-7	-7.705e-9
-0.408	8.347e-7	-7.684e-9
-0.407	1.050e-6	-7.695e-9
-0.406	1.250e-6	-7.700e-9
-0.405	1.425e-6	-7.676e-9
-0.404	1.621e-6	-7.685e-9
-0.403	1.774e-6	-7.681e-9
-0.402	1.943e-6	-7.682e-9
-0.401	2.143e-6	-7.687e-9
-0.400	2.278e-6	-7.687e-9
-0.399	2.481e-6	-7.687e-9
-0.398	2.689e-6	-7.688e-9
-0.397	2.866e-6	-7.691e-9
-0.396	3.070e-6	-7.684e-9
-0.395	3.214e-6	-7.695e-9
-0.394	3.384e-6	-7.693e-9
-0.393	3.571e-6	-7.697e-9
-0.392	3.712e-6	-7.696e-9
-0.391	3.893e-6	-7.703e-9
-0.390	4.078e-6	-7.700e-9
-0.389	4.250e-6	-7.701e-9
-0.388	4.452e-6	-7.698e-9
-0.387	4.593e-6	-7.690e-9
-0.386	4.770e-6	-7.684e-9
-0.385	4.968e-6	-7.684e-9
-0.384	5.089e-6	-7.690e-9
-0.383	5.267e-6	-7.690e-9
-0.382	5.438e-6	-7.703e-9
-0.381	5.573e-6	-7.695e-9
-0.380	5.758e-6	-7.695e-9
-0.379	5.910e-6	-7.691e-9
-0.378	6.083e-6	-7.689e-9
-0.377	6.263e-6	-7.702e-9
-0.376	6.389e-6	-7.705e-9
-0.375	6.558e-6	-7.701e-9
-0.374	6.738e-6	-7.699e-9
-0.373	6.883e-6	-7.688e-9
-0.372	7.059e-6	-7.697e-9
-0.371	7.185e-6	-7.715e-9
-0.370	7.347e-6	-7.707e-9
-0.369	7.523e-6	-7.694e-9
-0.368	7.624e-6	-7.714e-9
-0.367	7.783e-6	-7.696e-9
-0.366	7.944e-6	-7.711e-9
-0.365	8.079e-6	-7.717e-9
-0.364	8.244e-6	-7.705e-9
-0.363	8.348e-6	-7.703e-9
-0.362	8.477e-6	-7.710e-9
-0.361	8.660e-6	-7.714e-9
-0.360	8.767e-6	-7.710e-9
-0.359	8.960e-6	-7.708e-9
-0.358	9.111e-6	-7.706e-9
-0.357	9.242e-6	-7.705e-9
-0.356	9.397e-6	-7.714e-9
-0.355	9.510e-6	-7.712e-9
-0.354	9.647e-6	-7.724e-9
-0.353	9.802e-6	-7.713e-9
-0.352	9.912e-6	-7.704e-9
-0.351	1.007e-5	-7.719e-9
-0.350	1.023e-5	-7.713e-9
-0.349	1.036e-5	-7.713e-9
-0.348	1.053e-5	-7.721e-9
-0.347	1.063e-5	-7.703e-9
-0.346	1.074e-5	-7.709e-9
-0.345	1.090e-5	-7.700e-9
-0.344	1.100e-5	-7.701e-9
-0.343	1.115e-5	-7.706e-9
-0.342	1.131e-5	-7.694e-9
-0.341	1.141e-5	-7.703e-9
-0.340	1.156e-5	-7.694e-9
-0.339	1.167e-5	-7.686e-9
-0.338	1.178e-5	-7.699e-9
-0.337	1.194e-5	-7.687e-9
-0.336	1.203e-5	-7.698e-9
-0.335	1.216e-5	-7.696e-9
-0.334	1.232e-5	-7.698e-9
-0.333	1.240e-5	-7.700e-9
-0.332	1.255e-5	-7.698e-9
-0.331	1.266e-5	-7.696e-9
-0.330	1.277e-5	-7.700e-9
-0.329	1.292e-5	-7.708e-9
-0.328	1.300e-5	-7.701e-9
-0.327	1.314e-5	-7.703e-9
-0.326	1.327e-5	-7.698e-9
-0.325	1.336e-5	-7.707e-9
-0.324	1.350e-5	-7.702e-9
-0.323	1.360e-5	-7.704e-9
-0.322	1.370e-5	-7.709e-9
-0.321	1.382e-5	-7.707e-9
-0.320	1.389e-5	-7.704e-9
-0.319	1.401e-5	-7.714e-9
-0.318	1.412e-5	-7.706e-9
-0.317	1.421e-5	-7.707e-9
-0.316	1.434e-5	-7.713e-9
-0.315	1.444e-5	-7.707e-9
-0.314	1.454e-5	-7.710e-9
-0.313	1.467e-5	-7.710e-9
-0.312	1.475e-5	-7.707e-9
-0.311	1.487e-5	-7.702e-9
-0.310	1.500e-5	-7.705e-9
-0.309	1.508e-5	-7.702e-9
-0.308	1.521e-5	-7.701e-9
-0.307	1.531e-5	-7.708e-9
-0.306	1.539e-5	-7.704e-9
-0.305	1.550e-5	-7.702e-9
-0.304	1.556e-5	-7.703e-9
-0.303	1.567e-5	-7.695e-9
-0.302	1.579e-5	-7.689e-9
-0.301	1.588e-5	-7.696e-9
-0.300	1.602e-5	-7.699e-9
-0.299	1.609e-5	-7.698e-9
-0.298	1.618e-5	-7.699e-9
-0.297	1.632e-5	-7.693e-9
-0.296	1.640e-5	-7.693e-9
-0.295	1.654e-5	-7.694e-9
-0.294	1.665e-5	-7.704e-9
-0.293	1.673e-5	-7.697e-9
-0.292	1.684e-5	-7.702e-9
-0.291	1.691e-5	-7.696e-9
-0.290	1.701e-5	-7.699e-9
-0.289	1.714e-5	-7.705e-9
-0.288	1.721e-5	-7.689e-9
-0.287	1.731e-5	-7.695e-9
-0.286	1.741e-5	-7.704e-9
-0.285	1.749e-5	-7.682e-9
-0.284	1.761e-5	-7.701e-9
-0.283	1.768e-5	-7.698e-9
-0.282	1.778e-5	-7.706e-9
-0.281	1.788e-5	-7.696e-9
-0.280	1.794e-5	-7.702e-9
-0.279	1.804e-5	-7.714e-9
-0.278	1.814e-5	-7.693e-9
-0.277	1.820e-5	-7.704e-9
-0.276	1.831e-5	-7.689e-9
-0.275	1.837e-5	-7.702e-9
-0.274	1.845e-5	-7.704e-9
-0.273	1.856e-5	-7.702e-9
-0.272	1.862e-5	-7.700e-9
-0.271	1.872e-5	-7.714e-9
-0.270	1.884e-5	-7.705e-9
-0.269	1.891e-5	-7.715e-9
-0.268	1.903e-5	-7.708e-9
-0.267	1.911e-5	-7.710e-9
-0.266	1.918e-5	-7.705e-9
-0.265	1.929e-5	-7.702e-9
-0.264	1.933e-5	-7.702e-9
-0.263	1.941e-5	-7.710e-9
-0.262	1.950e-5	-7.716e-9
-0.261	1.955e-5	-7.714e-9
-0.260	1.964e-5	-7.712e-9
-0.259	1.967e-5	-7.708e-9
-0.258	1.973e-5	-7.704e-9
-0.257	1.984e-5	-7.712e-9
-0.256	1.989e-5	-7.708e-9
-0.255	1.996e-5	-7.708e-9
-0.254	2.004e-5	-7.702e-9
-0.253	2.009e-5	-7.708e-9
-0.252	2.018e-5	-7.703e-9
-0.251	2.022e-5	-7.703e-9
-0.250	2.030e-5	-7.715e-9
-0.249	2.040e-5	-7.709e-9
-0.248	2.045e-5	-7.705e-9
-0.247	2.054e-5	-7.697e-9
-0.246	2.062e-5	-7.707e-9
-0.245	2.068e-5	-7.704e-9
-0.244	2.077e-5	-7.702e-9
-0.243	2.081e-5	-7.703e-9
-0.242	2.088e-5	-7.702e-9
-0.241	2.097e-5	-7.710e-9
-0.240	2.100e-5	-7.700e-9
-0.239	2.109e-5	-7.706e-9
-0.238	2.117e-5	-7.695e-9
-0.237	2.123e-5	-7.702e-9
-0.236	2.130e-5	-7.690e-9
-0.235	2.135e-5	-7.700e-9
-0.234	2.141e-5	-7.697e-9
-0.233	2.151e-5	-7.696e-9
-0.232	2.152e-5	-7.698e-9
-0.231	2.160e-5	-7.710e-9
-0.230	2.167e-5	-7.703e-9
-0.229	2.171e-5	-7.704e-9
-0.228	2.179e-5	-7.708e-9
-0.227	2.183e-5	-7.705e-9
-0.226	2.189e-5	-7.709e-9
-0.225	2.199e-5	-7.703e-9
-0.224	2.202e-5	-7.708e-9
-0.223	2.209e-5	-7.705e-9
-0.222	2.217e-5	-7.706e-9
-0.221	2.222e-5	-7.699e-9
-0.220	2.231e-5	-7.705e-9
-0.219	2.236e-5	-7.699e-9
-0.218	2.243e-5	-7.711e-9
-0.217	2.252e-5	-7.711e-9
-0.216	2.256e-5	-7.707e-9
-0.215	2.263e-5	-7.713e-9
-0.214	2.271e-5	-7.700e-9
-0.213	2.276e-5	-7.713e-9
-0.212	2.284e-5	-7.697e-9
-0.211	2.287e-5	-7.709e-9
-0.210	2.293e-5	-7.713e-9
-0.209	2.304e-5	-7.707e-9
-0.208	2.307e-5	-7.712e-9
-0.207	2.316e-5	-7.699e-9
-0.206	2.324e-5	-7.710e-9
-0.205	2.332e-5	-7.706e-9
-0.204	2.337e-5	-7.709e-9
-0.203	2.342e-5	-7.706e-9
