June 20, 2016   16:54:22
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160620\750 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 1e-6

Segment 1:

Segment 2:

Segment 3:
Ep = 0.151V
ip = 1.112e-5A
Ah = 1.080e-4C

Segment 4:

Segment 5:
Ep = 0.153V
ip = 1.094e-5A
Ah = 1.109e-4C

Segment 6:

Current 2:

Segment 1:

Segment 2:

Segment 3:
Segment 4:
Ep = -0.245V
ip = -1.708e-11A
Ah = -1.633e-11C

Segment 5:
Segment 6:

Potential/V	i1/A	i2/A
-0.009	-2.745e-5	-7.758e-9
-0.010	-2.742e-5	-7.758e-9
-0.011	-2.744e-5	-7.761e-9
-0.012	-2.747e-5	-7.770e-9
-0.013	-2.743e-5	-7.764e-9
-0.014	-2.746e-5	-7.760e-9
-0.015	-2.748e-5	-7.759e-9
-0.016	-2.746e-5	-7.754e-9
-0.017	-2.750e-5	-7.749e-9
-0.018	-2.748e-5	-7.759e-9
-0.019	-2.749e-5	-7.748e-9
-0.020	-2.752e-5	-7.755e-9
-0.021	-2.748e-5	-7.756e-9
-0.022	-2.749e-5	-7.754e-9
-0.023	-2.750e-5	-7.755e-9
-0.024	-2.751e-5	-7.752e-9
-0.025	-2.754e-5	-7.757e-9
-0.026	-2.752e-5	-7.753e-9
-0.027	-2.753e-5	-7.756e-9
-0.028	-2.757e-5	-7.750e-9
-0.029	-2.752e-5	-7.746e-9
-0.030	-2.755e-5	-7.750e-9
-0.031	-2.756e-5	-7.754e-9
-0.032	-2.754e-5	-7.750e-9
-0.033	-2.756e-5	-7.749e-9
-0.034	-2.753e-5	-7.756e-9
-0.035	-2.753e-5	-7.750e-9
-0.036	-2.756e-5	-7.752e-9
-0.037	-2.752e-5	-7.749e-9
-0.038	-2.753e-5	-7.748e-9
-0.039	-2.754e-5	-7.752e-9
-0.040	-2.752e-5	-7.749e-9
-0.041	-2.755e-5	-7.745e-9
-0.042	-2.751e-5	-7.748e-9
-0.043	-2.751e-5	-7.750e-9
-0.044	-2.753e-5	-7.750e-9
-0.045	-2.748e-5	-7.751e-9
-0.046	-2.749e-5	-7.754e-9
-0.047	-2.749e-5	-7.746e-9
-0.048	-2.747e-5	-7.744e-9
-0.049	-2.751e-5	-7.749e-9
-0.050	-2.748e-5	-7.757e-9
-0.051	-2.749e-5	-7.746e-9
-0.052	-2.752e-5	-7.745e-9
-0.053	-2.746e-5	-7.754e-9
-0.054	-2.745e-5	-7.743e-9
-0.055	-2.746e-5	-7.745e-9
-0.056	-2.744e-5	-7.745e-9
-0.057	-2.746e-5	-7.746e-9
-0.058	-2.741e-5	-7.750e-9
-0.059	-2.741e-5	-7.748e-9
-0.060	-2.743e-5	-7.735e-9
-0.061	-2.737e-5	-7.749e-9
-0.062	-2.738e-5	-7.756e-9
-0.063	-2.738e-5	-7.754e-9
-0.064	-2.735e-5	-7.750e-9
-0.065	-2.737e-5	-7.747e-9
-0.066	-2.732e-5	-7.750e-9
-0.067	-2.731e-5	-7.757e-9
-0.068	-2.732e-5	-7.753e-9
-0.069	-2.727e-5	-7.754e-9
-0.070	-2.726e-5	-7.745e-9
-0.071	-2.727e-5	-7.748e-9
-0.072	-2.723e-5	-7.749e-9
-0.073	-2.725e-5	-7.751e-9
-0.074	-2.720e-5	-7.748e-9
-0.075	-2.719e-5	-7.753e-9
-0.076	-2.720e-5	-7.754e-9
-0.077	-2.714e-5	-7.753e-9
-0.078	-2.714e-5	-7.748e-9
-0.079	-2.714e-5	-7.749e-9
-0.080	-2.710e-5	-7.748e-9
-0.081	-2.711e-5	-7.750e-9
-0.082	-2.706e-5	-7.753e-9
-0.083	-2.703e-5	-7.749e-9
-0.084	-2.705e-5	-7.750e-9
-0.085	-2.698e-5	-7.750e-9
-0.086	-2.697e-5	-7.741e-9
-0.087	-2.698e-5	-7.748e-9
-0.088	-2.694e-5	-7.758e-9
-0.089	-2.695e-5	-7.746e-9
-0.090	-2.690e-5	-7.742e-9
-0.091	-2.689e-5	-7.746e-9
-0.092	-2.688e-5	-7.749e-9
-0.093	-2.681e-5	-7.748e-9
-0.094	-2.681e-5	-7.752e-9
-0.095	-2.680e-5	-7.753e-9
-0.096	-2.677e-5	-7.744e-9
-0.097	-2.676e-5	-7.749e-9
-0.098	-2.672e-5	-7.751e-9
-0.099	-2.670e-5	-7.754e-9
-0.100	-2.670e-5	-7.749e-9
-0.101	-2.666e-5	-7.751e-9
-0.102	-2.666e-5	-7.754e-9
-0.103	-2.666e-5	-7.751e-9
-0.104	-2.660e-5	-7.749e-9
-0.105	-2.661e-5	-7.744e-9
-0.106	-2.654e-5	-7.755e-9
-0.107	-2.653e-5	-7.750e-9
-0.108	-2.654e-5	-7.751e-9
-0.109	-2.646e-5	-7.751e-9
-0.110	-2.646e-5	-7.752e-9
-0.111	-2.646e-5	-7.751e-9
-0.112	-2.641e-5	-7.751e-9
-0.113	-2.642e-5	-7.764e-9
-0.114	-2.637e-5	-7.755e-9
-0.115	-2.635e-5	-7.755e-9
-0.116	-2.636e-5	-7.749e-9
-0.117	-2.630e-5	-7.757e-9
-0.118	-2.629e-5	-7.755e-9
-0.119	-2.628e-5	-7.760e-9
-0.120	-2.624e-5	-7.761e-9
-0.121	-2.624e-5	-7.751e-9
-0.122	-2.620e-5	-7.755e-9
-0.123	-2.617e-5	-7.753e-9
-0.124	-2.616e-5	-7.754e-9
-0.125	-2.610e-5	-7.749e-9
-0.126	-2.610e-5	-7.761e-9
-0.127	-2.609e-5	-7.762e-9
-0.128	-2.603e-5	-7.766e-9
-0.129	-2.604e-5	-7.755e-9
-0.130	-2.599e-5	-7.762e-9
-0.131	-2.598e-5	-7.756e-9
-0.132	-2.600e-5	-7.756e-9
-0.133	-2.593e-5	-7.758e-9
-0.134	-2.592e-5	-7.753e-9
-0.135	-2.591e-5	-7.757e-9
-0.136	-2.587e-5	-7.750e-9
-0.137	-2.587e-5	-7.753e-9
-0.138	-2.583e-5	-7.754e-9
-0.139	-2.581e-5	-7.765e-9
-0.140	-2.582e-5	-7.762e-9
-0.141	-2.577e-5	-7.757e-9
-0.142	-2.577e-5	-7.759e-9
-0.143	-2.576e-5	-7.760e-9
-0.144	-2.574e-5	-7.757e-9
-0.145	-2.575e-5	-7.765e-9
-0.146	-2.572e-5	-7.762e-9
-0.147	-2.570e-5	-7.762e-9
-0.148	-2.570e-5	-7.760e-9
-0.149	-2.565e-5	-7.754e-9
-0.150	-2.566e-5	-7.764e-9
-0.151	-2.565e-5	-7.758e-9
-0.152	-2.563e-5	-7.764e-9
-0.153	-2.563e-5	-7.766e-9
-0.154	-2.562e-5	-7.758e-9
-0.155	-2.559e-5	-7.767e-9
-0.156	-2.560e-5	-7.759e-9
-0.157	-2.554e-5	-7.759e-9
-0.158	-2.553e-5	-7.752e-9
-0.159	-2.553e-5	-7.762e-9
-0.160	-2.550e-5	-7.754e-9
-0.161	-2.552e-5	-7.759e-9
-0.162	-2.549e-5	-7.758e-9
-0.163	-2.549e-5	-7.762e-9
-0.164	-2.551e-5	-7.761e-9
-0.165	-2.547e-5	-7.759e-9
-0.166	-2.548e-5	-7.760e-9
-0.167	-2.550e-5	-7.762e-9
-0.168	-2.549e-5	-7.762e-9
-0.169	-2.551e-5	-7.763e-9
-0.170	-2.549e-5	-7.762e-9
-0.171	-2.551e-5	-7.761e-9
-0.172	-2.553e-5	-7.765e-9
-0.173	-2.550e-5	-7.747e-9
-0.174	-2.551e-5	-7.750e-9
-0.175	-2.554e-5	-7.756e-9
-0.176	-2.551e-5	-7.763e-9
-0.177	-2.554e-5	-7.758e-9
-0.178	-2.553e-5	-7.768e-9
-0.179	-2.552e-5	-7.758e-9
-0.180	-2.556e-5	-7.752e-9
-0.181	-2.552e-5	-7.754e-9
-0.182	-2.556e-5	-7.756e-9
-0.183	-2.557e-5	-7.756e-9
-0.184	-2.556e-5	-7.755e-9
-0.185	-2.561e-5	-7.758e-9
-0.186	-2.560e-5	-7.757e-9
-0.187	-2.563e-5	-7.755e-9
-0.188	-2.567e-5	-7.750e-9
-0.189	-2.564e-5	-7.753e-9
-0.190	-2.568e-5	-7.750e-9
-0.191	-2.571e-5	-7.757e-9
-0.192	-2.572e-5	-7.753e-9
-0.193	-2.577e-5	-7.751e-9
-0.194	-2.578e-5	-7.755e-9
-0.195	-2.581e-5	-7.756e-9
-0.196	-2.587e-5	-7.752e-9
-0.197	-2.586e-5	-7.742e-9
-0.198	-2.590e-5	-7.756e-9
-0.199	-2.595e-5	-7.757e-9
-0.200	-2.596e-5	-7.753e-9
-0.201	-2.602e-5	-7.758e-9
-0.202	-2.603e-5	-7.752e-9
-0.203	-2.607e-5	-7.752e-9
-0.204	-2.613e-5	-7.754e-9
-0.205	-2.618e-5	-7.749e-9
-0.206	-2.620e-5	-7.754e-9
-0.207	-2.625e-5	-7.754e-9
-0.208	-2.626e-5	-7.755e-9
-0.209	-2.635e-5	-7.753e-9
-0.210	-2.637e-5	-7.758e-9
-0.211	-2.642e-5	-7.751e-9
-0.212	-2.651e-5	-7.750e-9
-0.213	-2.652e-5	-7.755e-9
-0.214	-2.659e-5	-7.750e-9
-0.215	-2.667e-5	-7.749e-9
-0.216	-2.670e-5	-7.747e-9
-0.217	-2.679e-5	-7.752e-9
-0.218	-2.683e-5	-7.751e-9
-0.219	-2.689e-5	-7.754e-9
-0.220	-2.697e-5	-7.752e-9
-0.221	-2.698e-5	-7.743e-9
-0.222	-2.708e-5	-7.751e-9
-0.223	-2.715e-5	-7.751e-9
-0.224	-2.719e-5	-7.746e-9
-0.225	-2.728e-5	-7.760e-9
-0.226	-2.734e-5	-7.749e-9
-0.227	-2.739e-5	-7.748e-9
-0.228	-2.749e-5	-7.744e-9
-0.229	-2.754e-5	-7.752e-9
-0.230	-2.762e-5	-7.748e-9
-0.231	-2.772e-5	-7.762e-9
-0.232	-2.778e-5	-7.750e-9
-0.233	-2.789e-5	-7.752e-9
-0.234	-2.795e-5	-7.747e-9
-0.235	-2.805e-5	-7.756e-9
-0.236	-2.816e-5	-7.756e-9
-0.237	-2.820e-5	-7.748e-9
-0.238	-2.832e-5	-7.753e-9
-0.239	-2.843e-5	-7.753e-9
-0.240	-2.850e-5	-7.764e-9
-0.241	-2.863e-5	-7.766e-9
-0.242	-2.871e-5	-7.757e-9
-0.243	-2.881e-5	-7.765e-9
-0.244	-2.895e-5	-7.765e-9
-0.245	-2.901e-5	-7.766e-9
-0.246	-2.913e-5	-7.763e-9
-0.247	-2.925e-5	-7.767e-9
-0.248	-2.934e-5	-7.763e-9
-0.249	-2.949e-5	-7.764e-9
-0.250	-2.957e-5	-7.759e-9
-0.251	-2.969e-5	-7.768e-9
-0.252	-2.982e-5	-7.764e-9
-0.253	-2.990e-5	-7.766e-9
-0.254	-3.003e-5	-7.770e-9
-0.255	-3.016e-5	-7.768e-9
-0.256	-3.026e-5	-7.764e-9
-0.257	-3.040e-5	-7.760e-9
-0.258	-3.050e-5	-7.764e-9
-0.259	-3.062e-5	-7.758e-9
-0.260	-3.077e-5	-7.761e-9
-0.261	-3.087e-5	-7.764e-9
-0.262	-3.100e-5	-7.762e-9
-0.263	-3.115e-5	-7.761e-9
-0.264	-3.126e-5	-7.762e-9
-0.265	-3.141e-5	-7.763e-9
-0.266	-3.153e-5	-7.757e-9
-0.267	-3.167e-5	-7.760e-9
-0.268	-3.184e-5	-7.759e-9
-0.269	-3.194e-5	-7.759e-9
-0.270	-3.210e-5	-7.760e-9
-0.271	-3.225e-5	-7.761e-9
-0.272	-3.237e-5	-7.768e-9
-0.273	-3.254e-5	-7.762e-9
-0.274	-3.267e-5	-7.756e-9
-0.275	-3.282e-5	-7.759e-9
-0.276	-3.299e-5	-7.762e-9
-0.277	-3.309e-5	-7.759e-9
-0.278	-3.325e-5	-7.758e-9
-0.279	-3.342e-5	-7.761e-9
-0.280	-3.355e-5	-7.760e-9
-0.281	-3.373e-5	-7.765e-9
-0.282	-3.387e-5	-7.754e-9
-0.283	-3.404e-5	-7.753e-9
-0.284	-3.423e-5	-7.757e-9
-0.285	-3.435e-5	-7.758e-9
-0.286	-3.453e-5	-7.755e-9
-0.287	-3.470e-5	-7.769e-9
-0.288	-3.485e-5	-7.760e-9
-0.289	-3.504e-5	-7.756e-9
-0.290	-3.520e-5	-7.762e-9
-0.291	-3.537e-5	-7.755e-9
-0.292	-3.558e-5	-7.758e-9
-0.293	-3.572e-5	-7.762e-9
-0.294	-3.591e-5	-7.756e-9
-0.295	-3.609e-5	-7.757e-9
-0.296	-3.625e-5	-7.755e-9
-0.297	-3.647e-5	-7.745e-9
-0.298	-3.663e-5	-7.739e-9
-0.299	-3.682e-5	-7.745e-9
-0.300	-3.703e-5	-7.760e-9
-0.301	-3.717e-5	-7.760e-9
-0.302	-3.737e-5	-7.759e-9
-0.303	-3.757e-5	-7.759e-9
-0.304	-3.775e-5	-7.751e-9
-0.305	-3.796e-5	-7.754e-9
-0.306	-3.814e-5	-7.745e-9
-0.307	-3.835e-5	-7.752e-9
-0.308	-3.858e-5	-7.756e-9
-0.309	-3.874e-5	-7.763e-9
-0.310	-3.894e-5	-7.757e-9
-0.311	-3.917e-5	-7.759e-9
-0.312	-3.937e-5	-7.755e-9
-0.313	-3.959e-5	-7.759e-9
-0.314	-3.979e-5	-7.764e-9
-0.315	-4.002e-5	-7.767e-9
-0.316	-4.026e-5	-7.759e-9
-0.317	-4.044e-5	-7.746e-9
-0.318	-4.066e-5	-7.747e-9
-0.319	-4.090e-5	-7.743e-9
-0.320	-4.110e-5	-7.732e-9
-0.321	-4.136e-5	-7.741e-9
-0.322	-4.158e-5	-7.741e-9
-0.323	-4.179e-5	-7.748e-9
-0.324	-4.203e-5	-7.749e-9
-0.325	-4.222e-5	-7.748e-9
-0.326	-4.245e-5	-7.745e-9
-0.327	-4.269e-5	-7.750e-9
-0.328	-4.292e-5	-7.746e-9
-0.329	-4.318e-5	-7.747e-9
-0.330	-4.340e-5	-7.749e-9
-0.331	-4.364e-5	-7.749e-9
-0.332	-4.390e-5	-7.747e-9
-0.333	-4.409e-5	-7.747e-9
-0.334	-4.435e-5	-7.742e-9
-0.335	-4.463e-5	-7.746e-9
-0.336	-4.485e-5	-7.741e-9
-0.337	-4.515e-5	-7.749e-9
-0.338	-4.539e-5	-7.745e-9
-0.339	-4.564e-5	-7.737e-9
-0.340	-4.592e-5	-7.737e-9
-0.341	-4.613e-5	-7.742e-9
-0.342	-4.638e-5	-7.739e-9
-0.343	-4.666e-5	-7.736e-9
-0.344	-4.691e-5	-7.736e-9
-0.345	-4.719e-5	-7.730e-9
-0.346	-4.744e-5	-7.733e-9
-0.347	-4.769e-5	-7.736e-9
-0.348	-4.797e-5	-7.747e-9
-0.349	-4.820e-5	-7.759e-9
-0.350	-4.848e-5	-7.769e-9
-0.351	-4.876e-5	-7.769e-9
-0.352	-4.901e-5	-7.773e-9
-0.353	-4.928e-5	-7.774e-9
-0.354	-4.953e-5	-7.764e-9
-0.355	-4.980e-5	-7.769e-9
-0.356	-5.011e-5	-7.768e-9
-0.357	-5.035e-5	-7.772e-9
-0.358	-5.066e-5	-7.770e-9
-0.359	-5.096e-5	-7.767e-9
-0.360	-5.121e-5	-7.764e-9
-0.361	-5.152e-5	-7.768e-9
-0.362	-5.178e-5	-7.761e-9
-0.363	-5.207e-5	-7.763e-9
-0.364	-5.237e-5	-7.761e-9
-0.365	-5.262e-5	-7.757e-9
-0.366	-5.290e-5	-7.756e-9
-0.367	-5.324e-5	-7.760e-9
-0.368	-5.351e-5	-7.768e-9
-0.369	-5.384e-5	-7.771e-9
-0.370	-5.412e-5	-7.752e-9
-0.371	-5.442e-5	-7.768e-9
-0.372	-5.474e-5	-7.764e-9
-0.373	-5.499e-5	-7.771e-9
-0.374	-5.530e-5	-7.758e-9
-0.375	-5.562e-5	-7.759e-9
-0.376	-5.591e-5	-7.759e-9
-0.377	-5.625e-5	-7.756e-9
-0.378	-5.655e-5	-7.757e-9
-0.379	-5.685e-5	-7.763e-9
-0.380	-5.718e-5	-7.763e-9
-0.381	-5.743e-5	-7.749e-9
-0.382	-5.777e-5	-7.751e-9
-0.383	-5.809e-5	-7.770e-9
-0.384	-5.836e-5	-7.760e-9
-0.385	-5.870e-5	-7.760e-9
-0.386	-5.899e-5	-7.757e-9
-0.387	-5.929e-5	-7.759e-9
-0.388	-5.963e-5	-7.755e-9
-0.389	-5.991e-5	-7.761e-9
-0.390	-6.024e-5	-7.746e-9
-0.391	-6.057e-5	-7.756e-9
-0.392	-6.086e-5	-7.750e-9
-0.393	-6.118e-5	-7.755e-9
-0.394	-6.147e-5	-7.754e-9
-0.395	-6.180e-5	-7.744e-9
-0.396	-6.216e-5	-7.748e-9
-0.397	-6.245e-5	-7.747e-9
-0.398	-6.280e-5	-7.750e-9
-0.399	-6.314e-5	-7.745e-9
-0.400	-6.345e-5	-7.753e-9
-0.401	-6.378e-5	-7.754e-9
-0.402	-6.409e-5	-7.757e-9
-0.403	-6.440e-5	-7.748e-9
-0.404	-6.472e-5	-7.746e-9
-0.405	-6.500e-5	-7.741e-9
-0.406	-6.532e-5	-7.744e-9
-0.407	-6.567e-5	-7.739e-9
-0.408	-6.598e-5	-7.746e-9
-0.409	-6.634e-5	-7.745e-9
-0.410	-6.671e-5	-7.743e-9
-0.411	-6.699e-5	-7.745e-9
-0.412	-6.735e-5	-7.738e-9
-0.413	-6.762e-5	-7.743e-9
-0.414	-6.795e-5	-7.758e-9
-0.415	-6.828e-5	-7.756e-9
-0.416	-6.857e-5	-7.754e-9
-0.417	-6.893e-5	-7.755e-9
-0.418	-6.923e-5	-7.755e-9
-0.419	-6.956e-5	-7.753e-9
-0.420	-6.992e-5	-7.757e-9
-0.421	-7.021e-5	-7.758e-9
-0.422	-7.054e-5	-7.757e-9
-0.423	-7.089e-5	-7.756e-9
-0.424	-7.119e-5	-7.760e-9
-0.425	-7.153e-5	-7.749e-9
-0.426	-7.183e-5	-7.746e-9
-0.427	-7.216e-5	-7.762e-9
-0.428	-7.252e-5	-7.765e-9
-0.429	-7.281e-5	-7.753e-9
-0.430	-7.314e-5	-7.749e-9
-0.431	-7.348e-5	-7.755e-9
-0.432	-7.378e-5	-7.756e-9
-0.433	-7.411e-5	-7.761e-9
-0.434	-7.440e-5	-7.765e-9
-0.435	-7.473e-5	-7.760e-9
-0.436	-7.509e-5	-7.752e-9
-0.437	-7.537e-5	-7.750e-9
-0.438	-7.571e-5	-7.743e-9
-0.439	-7.605e-5	-7.740e-9
-0.440	-7.636e-5	-7.743e-9
-0.441	-7.670e-5	-7.744e-9
-0.442	-7.699e-5	-7.743e-9
-0.443	-7.730e-5	-7.749e-9
-0.444	-7.765e-5	-7.749e-9
-0.445	-7.792e-5	-7.747e-9
-0.446	-7.825e-5	-7.743e-9
-0.447	-7.859e-5	-7.743e-9
-0.448	-7.889e-5	-7.739e-9
-0.449	-7.922e-5	-7.738e-9
-0.450	-7.953e-5	-7.739e-9
-0.451	-7.983e-5	-7.738e-9
-0.452	-8.016e-5	-7.744e-9
-0.453	-8.043e-5	-7.742e-9
-0.454	-8.073e-5	-7.744e-9
-0.455	-8.110e-5	-7.743e-9
-0.456	-8.137e-5	-7.731e-9
-0.457	-8.169e-5	-7.740e-9
-0.458	-8.198e-5	-7.737e-9
-0.459	-8.229e-5	-7.733e-9
-0.460	-8.262e-5	-7.741e-9
-0.461	-8.290e-5	-7.732e-9
-0.462	-8.320e-5	-7.733e-9
-0.463	-8.351e-5	-7.758e-9
-0.464	-8.378e-5	-7.730e-9
-0.465	-8.412e-5	-7.727e-9
-0.466	-8.440e-5	-7.726e-9
-0.467	-8.471e-5	-7.737e-9
-0.468	-8.504e-5	-7.724e-9
-0.469	-8.528e-5	-7.720e-9
-0.470	-8.559e-5	-7.731e-9
-0.471	-8.589e-5	-7.731e-9
-0.472	-8.616e-5	-7.727e-9
-0.473	-8.647e-5	-7.728e-9
-0.474	-8.673e-5	-7.722e-9
-0.475	-8.701e-5	-7.723e-9
-0.476	-8.729e-5	-7.739e-9
-0.477	-8.751e-5	-7.744e-9
-0.478	-8.780e-5	-7.754e-9
-0.479	-8.808e-5	-7.771e-9
-0.480	-8.834e-5	-7.769e-9
-0.481	-8.862e-5	-7.785e-9
-0.482	-8.889e-5	-7.778e-9
-0.483	-8.914e-5	-7.776e-9
-0.484	-8.943e-5	-7.780e-9
-0.485	-8.965e-5	-7.779e-9
-0.486	-8.990e-5	-7.770e-9
-0.487	-9.018e-5	-7.768e-9
-0.488	-9.040e-5	-7.768e-9
-0.489	-9.068e-5	-7.767e-9
-0.490	-9.092e-5	-7.769e-9
-0.491	-9.118e-5	-7.769e-9
-0.492	-9.145e-5	-7.776e-9
-0.493	-9.166e-5	-7.768e-9
-0.494	-9.192e-5	-7.764e-9
-0.495	-9.216e-5	-7.765e-9
-0.496	-9.237e-5	-7.762e-9
-0.497	-9.263e-5	-7.766e-9
-0.498	-9.285e-5	-7.766e-9
-0.499	-9.307e-5	-7.773e-9
-0.500	-9.332e-5	-7.777e-9
-0.501	-9.350e-5	-7.766e-9
-0.502	-9.373e-5	-7.765e-9
-0.503	-9.396e-5	-7.761e-9
-0.504	-9.416e-5	-7.762e-9
-0.505	-9.440e-5	-7.763e-9
-0.506	-9.459e-5	-7.765e-9
-0.507	-9.480e-5	-7.764e-9
-0.508	-9.502e-5	-7.759e-9
-0.509	-9.518e-5	-7.767e-9
-0.510	-9.541e-5	-7.766e-9
-0.511	-9.562e-5	-7.764e-9
-0.512	-9.583e-5	-7.761e-9
-0.513	-9.605e-5	-7.764e-9
-0.514	-9.622e-5	-7.758e-9
-0.515	-9.640e-5	-7.763e-9
-0.516	-9.661e-5	-7.766e-9
-0.517	-9.677e-5	-7.767e-9
-0.518	-9.696e-5	-7.767e-9
-0.519	-9.716e-5	-7.760e-9
-0.520	-9.732e-5	-7.759e-9
-0.521	-9.751e-5	-7.763e-9
-0.522	-9.766e-5	-7.771e-9
-0.523	-9.783e-5	-7.768e-9
-0.524	-9.803e-5	-7.768e-9
-0.525	-9.815e-5	-7.763e-9
-0.526	-9.833e-5	-7.764e-9
-0.527	-9.851e-5	-7.763e-9
-0.528	-9.864e-5	-7.763e-9
-0.529	-9.882e-5	-7.769e-9
-0.530	-9.896e-5	-7.766e-9
-0.531	-9.909e-5	-7.764e-9
-0.532	-9.926e-5	-7.752e-9
-0.533	-9.936e-5	-7.751e-9
-0.534	-9.950e-5	-7.765e-9
-0.535	-9.966e-5	-7.759e-9
-0.536	-9.978e-5	-7.757e-9
-0.537	-9.994e-5	-7.761e-9
-0.538	-1.001e-4	-7.760e-9
-0.539	-1.002e-4	-7.754e-9
-0.540	-1.003e-4	-7.756e-9
-0.541	-1.004e-4	-7.756e-9
-0.542	-1.006e-4	-7.760e-9
-0.543	-1.007e-4	-7.767e-9
-0.544	-1.008e-4	-7.764e-9
-0.545	-1.009e-4	-7.759e-9
-0.546	-1.010e-4	-7.762e-9
-0.547	-1.011e-4	-7.766e-9
-0.548	-1.013e-4	-7.763e-9
-0.549	-1.013e-4	-7.769e-9
-0.550	-1.014e-4	-7.746e-9
-0.551	-1.015e-4	-7.753e-9
-0.552	-1.016e-4	-7.756e-9
-0.553	-1.017e-4	-7.754e-9
-0.554	-1.018e-4	-7.762e-9
-0.555	-1.019e-4	-7.757e-9
-0.556	-1.020e-4	-7.756e-9
-0.557	-1.020e-4	-7.770e-9
-0.558	-1.021e-4	-7.766e-9
-0.559	-1.022e-4	-7.755e-9
-0.560	-1.022e-4	-7.757e-9
-0.561	-1.023e-4	-7.765e-9
-0.562	-1.024e-4	-7.764e-9
-0.563	-1.024e-4	-7.762e-9
-0.564	-1.025e-4	-7.761e-9
-0.565	-1.025e-4	-7.765e-9
-0.566	-1.026e-4	-7.751e-9
-0.567	-1.027e-4	-7.759e-9
-0.568	-1.027e-4	-7.766e-9
-0.569	-1.028e-4	-7.756e-9
-0.570	-1.028e-4	-7.760e-9
-0.571	-1.028e-4	-7.762e-9
-0.572	-1.029e-4	-7.764e-9
-0.573	-1.029e-4	-7.760e-9
-0.574	-1.030e-4	-7.753e-9
-0.575	-1.030e-4	-7.769e-9
-0.576	-1.030e-4	-7.773e-9
-0.577	-1.031e-4	-7.756e-9
-0.578	-1.031e-4	-7.764e-9
-0.579	-1.031e-4	-7.760e-9
-0.580	-1.032e-4	-7.759e-9
-0.581	-1.032e-4	-7.753e-9
-0.582	-1.032e-4	-7.767e-9
-0.583	-1.033e-4	-7.760e-9
-0.584	-1.033e-4	-7.765e-9
-0.585	-1.033e-4	-7.757e-9
-0.586	-1.033e-4	-7.762e-9
-0.587	-1.033e-4	-7.762e-9
-0.588	-1.034e-4	-7.756e-9
-0.589	-1.033e-4	-7.755e-9
-0.590	-1.034e-4	-7.755e-9
-0.591	-1.034e-4	-7.756e-9
-0.592	-1.034e-4	-7.763e-9
-0.593	-1.034e-4	-7.757e-9
-0.594	-1.034e-4	-7.761e-9
-0.595	-1.034e-4	-7.763e-9
-0.596	-1.034e-4	-7.763e-9
-0.597	-1.034e-4	-7.764e-9
-0.598	-1.034e-4	-7.758e-9
-0.599	-1.034e-4	-7.759e-9
-0.600	-1.003e-4	-7.749e-9
-0.599	-9.552e-5	-7.743e-9
-0.598	-9.269e-5	-7.750e-9
-0.597	-9.034e-5	-7.763e-9
-0.596	-8.821e-5	-7.746e-9
-0.595	-8.632e-5	-7.710e-9
-0.594	-8.452e-5	-7.712e-9
-0.593	-8.282e-5	-7.706e-9
-0.592	-8.126e-5	-7.715e-9
-0.591	-7.976e-5	-7.721e-9
-0.590	-7.834e-5	-7.726e-9
-0.589	-7.701e-5	-7.720e-9
-0.588	-7.570e-5	-7.728e-9
-0.587	-7.446e-5	-7.731e-9
-0.586	-7.330e-5	-7.739e-9
-0.585	-7.209e-5	-7.730e-9
-0.584	-7.101e-5	-7.734e-9
-0.583	-6.990e-5	-7.735e-9
-0.582	-6.882e-5	-7.742e-9
-0.581	-6.783e-5	-7.734e-9
-0.580	-6.681e-5	-7.722e-9
-0.579	-6.588e-5	-7.732e-9
-0.578	-6.495e-5	-7.733e-9
-0.577	-6.404e-5	-7.734e-9
-0.576	-6.319e-5	-7.738e-9
-0.575	-6.229e-5	-7.736e-9
-0.574	-6.142e-5	-7.737e-9
-0.573	-6.063e-5	-7.738e-9
-0.572	-5.977e-5	-7.741e-9
-0.571	-5.901e-5	-7.742e-9
-0.570	-5.822e-5	-7.736e-9
-0.569	-5.742e-5	-7.734e-9
-0.568	-5.671e-5	-7.739e-9
-0.567	-5.594e-5	-7.734e-9
-0.566	-5.521e-5	-7.748e-9
-0.565	-5.453e-5	-7.744e-9
-0.564	-5.381e-5	-7.745e-9
-0.563	-5.311e-5	-7.756e-9
-0.562	-5.244e-5	-7.751e-9
-0.561	-5.177e-5	-7.752e-9
-0.560	-5.116e-5	-7.755e-9
-0.559	-5.049e-5	-7.751e-9
-0.558	-4.984e-5	-7.751e-9
-0.557	-4.923e-5	-7.758e-9
-0.556	-4.864e-5	-7.758e-9
-0.555	-4.806e-5	-7.737e-9
-0.554	-4.747e-5	-7.719e-9
-0.553	-4.685e-5	-7.718e-9
-0.552	-4.631e-5	-7.721e-9
-0.551	-4.573e-5	-7.726e-9
-0.550	-4.515e-5	-7.728e-9
-0.549	-4.459e-5	-7.725e-9
-0.548	-4.400e-5	-7.731e-9
-0.547	-4.347e-5	-7.729e-9
