File number,L,a,b
727.0,3.11482174397,1.33743296716,-3.78744799606
728.0,2.971459676,1.35550686318,-3.55192627822
729.0,2.90286027137,1.21263112084,-3.24227732686
730.0,2.79271197301,1.26725299522,-3.12304745861
731.0,2.68030143803,1.17966714695,-3.11434204944
732.0,2.60125169168,1.29552400724,-3.20000878422
733.0,2.55557373191,1.25570574787,-3.0879818987
734.0,2.52467104496,1.11911044138,-2.96400137026
735.0,2.45630227513,1.25101544762,-3.02253953603
736.0,2.45621502889,1.17850605708,-2.76393749319
737.0,2.43117675994,1.06569318383,-2.64466436723
738.0,2.38667415239,1.10203924698,-2.59400430677
739.0,2.3619894908,1.23423011902,-2.84004582226
740.0,2.3428878863,1.12025437082,-2.57020245866
741.0,2.31995044756,1.11315830478,-2.59465206149
742.0,2.28470493987,1.12573390947,-2.65435605608
743.0,2.33032702132,1.08612764306,-2.40095172701
744.0,2.28941963313,0.970202902212,-2.34811076087
745.0,2.31679446314,1.03747375254,-2.42101368861
746.0,2.27601278264,1.11125223759,-2.4192018833
747.0,2.24358042242,1.09475405955,-2.5388866951
748.0,2.24292212438,1.11258078283,-2.54524829095
749.0,2.25693840448,1.13794342699,-2.4838033935
750.0,2.26067309044,1.03166031023,-2.36656702168
751.0,2.23024235914,1.06711455257,-2.34553375026
752.0,2.24017925291,1.19690125318,-2.51441876147
753.0,2.20853682603,1.18764114011,-2.48831774096
754.0,2.17069949404,1.07050260219,-2.42174833892
755.0,2.20065445589,0.935738374898,-2.23241864256
756.0,2.18206621597,1.05007081636,-2.51336359863
757.0,2.18762486129,1.11542951674,-2.40339119748
758.0,2.22002377219,1.11513034022,-2.35163885226
759.0,2.2076963286,1.01595242239,-2.31047469701
760.0,2.20537292379,1.09017860099,-2.35831991077
761.0,2.17863545101,0.979183203985,-2.33548562725
762.0,2.1948356571,1.08629199869,-2.25112173656
763.0,2.19050469196,0.963418960934,-2.13304587839
764.0,2.18047191269,1.02237785985,-2.17881034919
765.0,2.13720730526,1.05823939778,-2.31074945711
766.0,2.13394680931,1.09437736698,-2.34422190419
767.0,2.13445314973,1.07951806304,-2.3281406735
768.0,2.18622724373,0.948699721912,-1.98043962792
769.0,2.10368366524,1.14172969923,-2.51850818238
770.0,2.13852592099,1.03734228841,-2.2214070217
771.0,2.16202305941,1.01075706031,-2.19329298184
772.0,2.15552992374,1.06767257822,-2.2131697325
