File number,L,a,b
1077.0,2.50290945685,1.43939313893,-4.20517610543
1078.0,2.48128604295,1.54277496103,-4.37982470505
1079.0,2.45599661336,1.51165297337,-4.29100067363
1080.0,2.4801118653,1.47014329082,-4.07754750547
1081.0,2.48376263891,1.37204569874,-4.06698669278
1082.0,2.42559815181,1.50154702274,-4.12241862072
1083.0,2.49260166083,1.48162737423,-4.24982596747
1084.0,2.64649058056,1.46820871993,-4.35591660012
1085.0,2.86308304211,1.63992106632,-4.65709115507
1086.0,3.12119305476,1.60261454624,-4.98443125118
1087.0,3.3645063545,1.76342516627,-5.57380790384
1088.0,3.6705186691,1.75994224396,-5.92492436973
1089.0,3.98665119417,1.61532643722,-6.26829969033
1090.0,4.29391797431,1.88315941268,-6.91055461786
1091.0,4.63561453259,2.02678794289,-7.61973108075
1092.0,5.07115979782,1.99153112728,-7.75670666377
1093.0,5.46590122373,1.93915442107,-8.44935977754
1094.0,5.92424847532,1.75641759983,-8.82638166222
1095.0,6.37529550412,1.76513115134,-8.99239680038
1096.0,6.91979056375,1.61250345368,-9.51115704982
1097.0,7.4223051718,1.7039598303,-10.3365505117
1098.0,7.92112557917,1.43162738191,-10.276977826
1099.0,8.37657309131,1.33924836346,-10.6740070365
1100.0,8.81978765961,1.46915174747,-11.2127093376
1101.0,9.20799654946,1.73733350205,-11.5590499317
1102.0,9.59240038246,1.15579476823,-11.3890882151
1103.0,9.94407783334,1.19842913983,-11.7508668191
1104.0,10.1363735118,1.16458703457,-12.0591325843
1105.0,10.4009426524,1.18009407576,-12.3076512361
1106.0,10.5306601384,1.58917773085,-12.7989710549
1107.0,10.6889897813,1.32734373376,-12.6173830477
1108.0,10.8192006051,1.47414690046,-12.91848511
1109.0,10.8940751511,1.69903829698,-13.3214256593
1110.0,10.9687146224,1.69381948074,-13.2204285199
1111.0,11.0538466113,1.68366890466,-13.4403396808
1112.0,11.0882800041,2.18782463623,-13.8845500178
1113.0,11.1817633814,1.5743742519,-13.2956837946
1114.0,11.2369145831,1.54045348842,-13.3883130569
1115.0,11.2253235576,1.76956043673,-13.7128016262
1116.0,11.2540250862,1.56443713755,-13.5961515849
1117.0,11.2356165504,1.72890398253,-13.5752069769
1118.0,11.2850624505,1.82398112233,-13.6981766911
1119.0,11.3619264543,1.62468919937,-13.5619126107
1120.0,11.4029999042,1.61823854329,-13.7002666714
1121.0,11.4268647493,1.68614155485,-13.8222833791
1122.0,11.4039513496,1.80557315115,-13.6664682226
1123.0,11.3737759714,2.19944896086,-14.3462491714
1124.0,11.4176525444,1.95764515088,-14.2452258633
1125.0,11.386361909,2.32116727467,-14.4358734369
1126.0,11.3976805077,2.00389187712,-14.2450141142
1127.0,11.4118100422,1.70382330355,-13.8507593163
1128.0,11.4512408668,1.67970290764,-13.8037863985
1129.0,11.4105613607,2.04925524226,-14.0000538829
1130.0,11.48569661,1.85573437062,-14.2939379429
1131.0,11.5329772392,1.73708025122,-14.2479487802
1132.0,11.5034120185,2.22620849753,-14.3655934365
1133.0,11.5081029077,2.16966871172,-14.5066664551
1134.0,11.5450557633,2.05526356942,-14.3165856307
1135.0,11.5603071915,1.60574140535,-14.1482657822
1136.0,11.5648394313,1.87560344305,-14.1521164203
1137.0,11.5782342725,1.74710461498,-13.844903947
1138.0,11.5519142413,1.59165279754,-13.9422975356
1139.0,11.5676763677,1.66725429142,-14.0864180124
